sdf_number,annalog,protonated,isomers
136,C1(c2sc(Cl)cc2)=NN/C(=N\[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C1,Clc1ccc(-c2c/c(=[NH+]/[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[nH][nH]2)s1,Clc1ccc(-c2c/c(=[NH+]/[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[nH][nH]2)s1
137,N(C(=O)NC12CC3CC(C[C@H](C3)C1)C2)c1nc(N)sc1,Nc1nc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cs1,Nc1nc(NC(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cs1
138,N(C(=O)NC12CC3CC(C[C@H](C3)C1)C2)c1nc(N)sc1,N=c1[nH]c(NC(=O)NC23CC4CC(CC(C4)C2)C3)cs1,N=c1[nH]c(NC(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cs1
139,C1(=O)/C(=C/c2ccc(Cl)c(Cl)c2)\[C@@H](C(=O)OCC)OC(/C=N/[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)=CN1,CCOC(=O)[C@H]1OC(/C=N/[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)=CNC(=O)C1=Cc1ccc(Cl)c(Cl)c1,CCOC(=O)[C@H]1OC(/C=N/[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)=CNC(=O)/C1=C\c1ccc(Cl)c(Cl)c1
140,C1(=O)/C(=C/c2ccc(Cl)c(Cl)c2)\[C@@H](C(=O)OCC)OC(/C=N/[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)=CN1,CCOC(=O)[C@H]1OC(/C=N/[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)=CNC(=O)C1=Cc1ccc(Cl)c(Cl)c1,CCOC(=O)[C@H]1OC(/C=N/[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)=CNC(=O)/C1=C/c1ccc(Cl)c(Cl)c1
141,C1(=O)/C(=C/c2ccc(Cl)c(Cl)c2)\[C@@H](C(=O)OCC)OC(/C=N/[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)=CN1,CCOC(=O)[C@H]1OC(C=N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)=CNC(=O)C1=Cc1ccc(Cl)c(Cl)c1,CCOC(=O)[C@H]1OC(/C=N\[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)=CNC(=O)/C1=C\c1ccc(Cl)c(Cl)c1
142,C1(=O)/C(=C/c2ccc(Cl)c(Cl)c2)\[C@@H](C(=O)OCC)OC(/C=N/[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)=CN1,CCOC(=O)[C@H]1OC(C=N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)=CNC(=O)C1=Cc1ccc(Cl)c(Cl)c1,CCOC(=O)[C@H]1OC(/C=N\[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)=CNC(=O)/C1=C/c1ccc(Cl)c(Cl)c1
143,[C@H]12C[C@@]3(/N=c4\[nH]n(CC(F)(F)F)c(-c5cccc(C(F)(F)F)c5)n4)C[C@H](C[C@@H](C1)C3)C2,FC(F)(F)Cn1[nH]/c(=N\[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nc1-c1cccc(C(F)(F)F)c1,FC(F)(F)Cn1[nH]/c(=N\[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nc1-c1cccc(C(F)(F)F)c1
144,[C@H]12C[C@@]3(/N=c4\[nH]n(CC(F)(F)F)c(-c5cccc(C(F)(F)F)c5)n4)C[C@H](C[C@@H](C1)C3)C2,FC(F)(F)Cn1nc(N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nc1-c1cccc(C(F)(F)F)c1,FC(F)(F)Cn1nc(N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nc1-c1cccc(C(F)(F)F)c1
145,[C@H]12C[C@@]3(/N=c4\[nH]n(CC(F)(F)F)c(-c5cccc(C(F)(F)F)c5)n4)C[C@H](C[C@@H](C1)C3)C2,FC(F)(F)Cn1[nH]c(=N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nc1-c1cccc(C(F)(F)F)c1,FC(F)(F)Cn1[nH]/c(=N/[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nc1-c1cccc(C(F)(F)F)c1
146,[C@H]12C[C@@]3(/N=c4\[nH]n(C)c(-c5ccc(C(F)(F)F)cc5)n4)C[C@H](C[C@@H](C1)C3)C2,Cn1[nH]/c(=N\[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nc1-c1ccc(C(F)(F)F)cc1,Cn1[nH]/c(=N\[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nc1-c1ccc(C(F)(F)F)cc1
147,[C@H]12C[C@@]3(/N=c4\[nH]n(C)c(-c5ccc(C(F)(F)F)cc5)n4)C[C@H](C[C@@H](C1)C3)C2,Cn1nc(N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nc1-c1ccc(C(F)(F)F)cc1,Cn1nc(N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nc1-c1ccc(C(F)(F)F)cc1
148,[C@H]12C[C@@]3(/N=c4\[nH]n(C)c(-c5ccc(C(F)(F)F)cc5)n4)C[C@H](C[C@@H](C1)C3)C2,Cn1[nH]c(=N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nc1-c1ccc(C(F)(F)F)cc1,Cn1[nH]/c(=N/[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nc1-c1ccc(C(F)(F)F)cc1
149,[C@H]12C[C@@]3(/N=c4\[nH]n(Cc5c(Cl)cccc5Cl)c(-c5ccc(Cl)cc5)n4)C[C@H](C[C@@H](C1)C3)C2,Clc1ccc(-c2n/c(=N/[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[nH]n2Cc2c(Cl)cccc2Cl)cc1,Clc1ccc(-c2n/c(=N/[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[nH]n2Cc2c(Cl)cccc2Cl)cc1
150,[C@H]12C[C@@]3(/N=c4\[nH]n(Cc5c(Cl)cccc5Cl)c(-c5ccc(Cl)cc5)n4)C[C@H](C[C@@H](C1)C3)C2,Clc1ccc(-c2nc(N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)nn2Cc2c(Cl)cccc2Cl)cc1,Clc1ccc(-c2nc(N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)nn2Cc2c(Cl)cccc2Cl)cc1
151,[C@H]12C[C@@]3(/N=c4\[nH]n(Cc5c(Cl)cccc5Cl)c(-c5ccc(Cl)cc5)n4)C[C@H](C[C@@H](C1)C3)C2,Clc1ccc(-c2nc(=N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[nH]n2Cc2c(Cl)cccc2Cl)cc1,Clc1ccc(-c2n/c(=N\[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[nH]n2Cc2c(Cl)cccc2Cl)cc1
152,[C@H]12C[C@@]3(/N=c4\[nH]n(Cc5ccccc5)c(-c5cc([N+](=O)[O-])cc([N+](=O)[O-])c5)n4)C[C@H](C[C@@H](C1)C3)C2,O=[N+]([O-])c1cc(-c2n/c(=N/[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[nH]n2Cc2ccccc2)cc([N+](=O)[O-])c1,O=[N+]([O-])c1cc(-c2n/c(=N/[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[nH]n2Cc2ccccc2)cc([N+](=O)[O-])c1
153,[C@H]12C[C@@]3(/N=c4\[nH]n(Cc5ccccc5)c(-c5cc([N+](=O)[O-])cc([N+](=O)[O-])c5)n4)C[C@H](C[C@@H](C1)C3)C2,O=[N+]([O-])c1cc(-c2nc(N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)nn2Cc2ccccc2)cc([N+](=O)[O-])c1,O=[N+]([O-])c1cc(-c2nc(N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)nn2Cc2ccccc2)cc([N+](=O)[O-])c1
154,[C@H]12C[C@@]3(/N=c4\[nH]n(Cc5ccccc5)c(-c5cc([N+](=O)[O-])cc([N+](=O)[O-])c5)n4)C[C@H](C[C@@H](C1)C3)C2,O=[N+]([O-])c1cc(-c2nc(=N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[nH]n2Cc2ccccc2)cc([N+](=O)[O-])c1,O=[N+]([O-])c1cc(-c2n/c(=N\[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[nH]n2Cc2ccccc2)cc([N+](=O)[O-])c1
155,O[C@H]1CC[C@H](Cn2cc(C(=O)NC3CC3)c(C)c2-c2ccccc2)CC1,Cc1c(C(=O)NC2CC2)cn(C[C@H]2CC[C@H](O)CC2)c1-c1ccccc1,Cc1c(C(=O)NC2CC2)cn(C[C@H]2CC[C@H](O)CC2)c1-c1ccccc1
156,O[C@H]1CC[C@H](Cn2cc(CO)c(C)c2-c2ccccc2)CC1,Cc1c(CO)cn(C[C@H]2CC[C@H](O)CC2)c1-c1ccccc1,Cc1c(CO)cn(C[C@H]2CC[C@H](O)CC2)c1-c1ccccc1
157,O=C1CC[C@H](Cn2cc(C(=O)Nc3ccc(C(C)(C)C)cc3)c(C)c2-c2ccccc2)CC1,Cc1c(C(=O)Nc2ccc(C(C)(C)C)cc2)cn(CC2CCC(=O)CC2)c1-c1ccccc1,Cc1c(C(=O)Nc2ccc(C(C)(C)C)cc2)cn(CC2CCC(=O)CC2)c1-c1ccccc1
158,O[C@H]1CC[C@H](Cn2cc(C(=O)NCC34CC5CC(CC(C5)C3)C4)c(C)c2-c2cccc(C)c2)CC1,Cc1cccc(-c2c(C)c(C(=O)NCC34CC5CC(CC(C5)C3)C4)cn2C[C@H]2CC[C@H](O)CC2)c1,Cc1cccc(-c2c(C)c(C(=O)NC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)cn2C[C@H]2CC[C@H](O)CC2)c1
159,O[C@H]1CC[C@H](Cn2cc(C(=O)Nc3cc(Cl)c(Cl)cc3)c(C)c2-c2cc(Cl)ccc2)CC1,Cc1c(C(=O)Nc2ccc(Cl)c(Cl)c2)cn(C[C@H]2CC[C@H](O)CC2)c1-c1cccc(Cl)c1,Cc1c(C(=O)Nc2ccc(Cl)c(Cl)c2)cn(C[C@H]2CC[C@H](O)CC2)c1-c1cccc(Cl)c1
160,O[C@H]1CC[C@H](Cn2cc(C(=O)N[C@]34C[C@H]5C[C@H](C[C@@]5(C)CC3)C4)c(C)c2C#Cc2ccc(F)cc2)CC1,Cc1c(C(=O)N[C@@]23CC[C@]4(C)C[C@@H](C[C@@H]4C2)C3)cn(C[C@H]2CC[C@H](O)CC2)c1C#Cc1ccc(F)cc1,Cc1c(C(=O)N[C@@]23CC[C@]4(C)C[C@@H](C[C@@H]4C2)C3)cn(C[C@H]2CC[C@H](O)CC2)c1C#Cc1ccc(F)cc1
161,O[C@H]1C[C@@H](OCc2cc(C(=O)N[C@]34C[C@H]5C[C@H](C[C@@]5(C)CC3)C4)c(C)cc2)C[C@H](O)C1,Cc1ccc(COC2C[C@H](O)C[C@@H](O)C2)cc1C(=O)N[C@@]12CC[C@]3(C)C[C@@H](C[C@@H]3C1)C2,Cc1ccc(COC2C[C@H](O)C[C@@H](O)C2)cc1C(=O)N[C@@]12CC[C@]3(C)C[C@@H](C[C@@H]3C1)C2
162,C1CCC(n2cc(C(=O)N[C@H]3CC[C@H](C[C@](C(=O)O)(C)C)[C@@H]3O)c(C)c2-c2ccccc2)CC1,Cc1c(C(=O)N[C@H]2CC[C@H](CC(C)(C)C(=O)[O-])[C@@H]2O)cn(C2CCCCC2)c1-c1ccccc1,Cc1c(C(=O)N[C@H]2CC[C@H](CC(C)(C)C(=O)[O-])[C@@H]2O)cn(C2CCCCC2)c1-c1ccccc1
163,O=C(c1cn(Cc2ccccc2)c(-c2ccccc2)c1)N[C@@]12C[C@@H]3[C@@](C)(C[C@H](C1)C3)CC2,C[C@]12CC[C@@]3(NC(=O)c4cc(-c5ccccc5)n(Cc5ccccc5)c4)C[C@H](C[C@@H]1C3)C2,C[C@]12CC[C@@]3(NC(=O)c4cc(-c5ccccc5)n(Cc5ccccc5)c4)C[C@H](C[C@@H]1C3)C2
164,O=C(c1cn(C[C@H]2CC[C@H](O)CC2)c(CC)c1C)N[C@@]12C[C@@H]3[C@@](C)(C[C@H](C1)C3)CC2,CCc1c(C)c(C(=O)N[C@@]23CC[C@]4(C)C[C@@H](C[C@@H]4C2)C3)cn1C[C@H]1CC[C@H](O)CC1,CCc1c(C)c(C(=O)N[C@@]23CC[C@]4(C)C[C@@H](C[C@@H]4C2)C3)cn1C[C@H]1CC[C@H](O)CC1
165,O=C(c1cn(C/C=C/CO)c(-c2ccccc2)c1C)N[C@@]12C[C@@H]3[C@@](C)(C[C@H](C1)C3)CC2,Cc1c(C(=O)N[C@@]23CC[C@]4(C)C[C@@H](C[C@@H]4C2)C3)cn(C/C=C/CO)c1-c1ccccc1,Cc1c(C(=O)N[C@@]23CC[C@]4(C)C[C@@H](C[C@@H]4C2)C3)cn(C/C=C/CO)c1-c1ccccc1
166,O=C(c1cn(CCc2nnnn2CC)c(-c2ccccc2)c1C)N[C@@]12C[C@@H]3[C@@](C)(C[C@H](C1)C3)CC2,CCn1nnnc1CCn1cc(C(=O)N[C@@]23CC[C@]4(C)C[C@@H](C[C@@H]4C2)C3)c(C)c1-c1ccccc1,CCn1nnnc1CCn1cc(C(=O)N[C@@]23CC[C@]4(C)C[C@@H](C[C@@H]4C2)C3)c(C)c1-c1ccccc1
167,O=C(c1cn(C[C@H]2C[C@H](O)CC2)c(C)c1C)NCC1CCCCC1,Cc1c(C(=O)NCC2CCCCC2)cn(C[C@@H]2CC[C@@H](O)C2)c1C,Cc1c(C(=O)NCC2CCCCC2)cn(C[C@@H]2CC[C@@H](O)C2)c1C
168,O=C(NNCCCc1ccc(CN)cc1)N[C@@]12C[C@@H]3[C@@](C)(C[C@H](C1)C3)CC2,C[C@]12CC[C@@]3(NC(=O)NNCCCc4ccc(C[NH3+])cc4)C[C@H](C[C@@H]1C3)C2,C[C@]12CC[C@@]3(NC(=O)NNCCCc4ccc(C[NH3+])cc4)C[C@H](C[C@@H]1C3)C2
169,O=C(c1cn(-c2ccc(-c3cc4[nH]c(=O)[nH]c4cc3)cn2)c(-c2ccc(OCC)cc2)c1C)N[C@@]12C[C@@H]3[C@@](C)(C[C@H](C1)C3)CC2,CCOc1ccc(-c2c(C)c(C(=O)N[C@@]34CC[C@]5(C)C[C@@H](C[C@@H]5C3)C4)cn2-c2ccc(-c3ccc4[nH]c(=O)[nH]c4c3)cn2)cc1,CCOc1ccc(-c2c(C)c(C(=O)N[C@@]34CC[C@]5(C)C[C@@H](C[C@@H]5C3)C4)cn2-c2ccc(-c3ccc4[nH]c(=O)[nH]c4c3)cn2)cc1
170,O=C(c1cn(-c2ccc(-c3cc4[nH]c(=O)[nH]c4cc3)cn2)c(-c2ccc(OCC)cc2)c1C)N[C@@]12C[C@@H]3[C@@](C)(C[C@H](C1)C3)CC2,CCOc1ccc(-c2c(C)c(C(=O)N[C@@]34CC[C@]5(C)C[C@@H](C[C@@H]5C3)C4)cn2-c2ccc(-c3ccc4nc(O)[nH]c4c3)cn2)cc1,CCOc1ccc(-c2c(C)c(C(=O)N[C@@]34CC[C@]5(C)C[C@@H](C[C@@H]5C3)C4)cn2-c2ccc(-c3ccc4nc(O)[nH]c4c3)cn2)cc1
171,O=C(c1cn(-c2ccc(-c3cc4[nH]c(=O)[nH]c4cc3)cn2)c(-c2ccc(OCC)cc2)c1C)N[C@@]12C[C@@H]3[C@@](C)(C[C@H](C1)C3)CC2,CCOc1ccc(-c2c(C)c(C(=O)N[C@@]34CC[C@]5(C)C[C@@H](C[C@@H]5C3)C4)cn2-c2ccc(-c3ccc4[nH]c(O)nc4c3)cn2)cc1,CCOc1ccc(-c2c(C)c(C(=O)N[C@@]34CC[C@]5(C)C[C@@H](C[C@@H]5C3)C4)cn2-c2ccc(-c3ccc4[nH]c(O)nc4c3)cn2)cc1
172,N([C@@]12C[C@@H]3[C@@](C)(C[C@H](C1)C3)CC2)C(C#N)=[N+]=[N-],C[C@]12CC[C@@]3(NC(C#N)=[N+]=[N-])C[C@H](C[C@@H]1C3)C2,C[C@]12CC[C@@]3(NC(C#N)=[N+]=[N-])C[C@H](C[C@@H]1C3)C2
173,N([C@@]12C[C@@H]3[C@@](C)(C[C@H](C1)C3)CC2)C(C#N)=[N+]=[N-],C[C@]12CC[C@@]3(N=C(C#N)[NH+]=[N-])C[C@H](C[C@@H]1C3)C2,C[C@]12CC[C@@]3(/N=C(\C#N)[NH+]=[N-])C[C@H](C[C@@H]1C3)C2
174,N([C@@]12C[C@@H]3[C@@](C)(C[C@H](C1)C3)CC2)C(C#N)=[N+]=[N-],C[C@]12CC[C@@]3(N=C(C#N)[NH+]=[N-])C[C@H](C[C@@H]1C3)C2,C[C@]12CC[C@@]3(/N=C(/C#N)[NH+]=[N-])C[C@H](C[C@@H]1C3)C2
175,N([C@@]12C[C@@H]3[C@@](C)(C[C@H](C1)C3)CC2)C(c1cn(Cc2ncccc2F)c(-c2ccccc2)c1C)=O,Cc1c(C(=O)N[C@@]23CC[C@]4(C)C[C@@H](C[C@@H]4C2)C3)cn(Cc2ncccc2F)c1-c1ccccc1,Cc1c(C(=O)N[C@@]23CC[C@]4(C)C[C@@H](C[C@@H]4C2)C3)cn(Cc2ncccc2F)c1-c1ccccc1
176,N([C@@]12C[C@@H]3[C@@](C)(C[C@H](C1)C3)CC2)C(c1cn(C2CCCCC2)c(-c2ccccc2)c1F)=O,C[C@]12CC[C@@]3(NC(=O)c4cn(C5CCCCC5)c(-c5ccccc5)c4F)C[C@H](C[C@@H]1C3)C2,C[C@]12CC[C@@]3(NC(=O)c4cn(C5CCCCC5)c(-c5ccccc5)c4F)C[C@H](C[C@@H]1C3)C2
177,N([C@@]12C[C@@H]3[C@@](C)(C[C@H](C1)C3)CC2)C(c1cn([C@H]2CC[C@H](OC(c3ccccc3F)=O)CC2)c(-c2ccccc2)c1C)=O,Cc1c(C(=O)N[C@@]23CC[C@]4(C)C[C@@H](C[C@@H]4C2)C3)cn([C@H]2CC[C@H](OC(=O)c3ccccc3F)CC2)c1-c1ccccc1,Cc1c(C(=O)N[C@@]23CC[C@]4(C)C[C@@H](C[C@@H]4C2)C3)cn([C@H]2CC[C@H](OC(=O)c3ccccc3F)CC2)c1-c1ccccc1
