sdf_number,annalog,protonated,isomers
167,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2/c(c1)=N\C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CN/C=21)C3,COc1ccc2/c(c1)=N\C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@H](C)CN/C=21)C3
168,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2/c(c1)=N\C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CN/C=21)C3,COc1ccc2/c(c1)=N\C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@@H](C)CN/C=21)C3
169,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)N/C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CN=C21)C3,COc1ccc2c(c1)N/C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@H](C)CN=C21)C3
170,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)N/C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CN=C21)C3,COc1ccc2c(c1)N/C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@@H](C)CN=C21)C3
171,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)N=CC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CN=C21)C3,COc1ccc2c(c1)/N=C/C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@H](C)CN=C21)C3
172,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)N=CC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CN=C21)C3,COc1ccc2c(c1)/N=C/C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@@H](C)CN=C21)C3
173,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)N=CC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CN=C21)C3,COc1ccc2c(c1)/N=C\C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@H](C)CN=C21)C3
174,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)N=CC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CN=C21)C3,COc1ccc2c(c1)/N=C\C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@@H](C)CN=C21)C3
175,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)=N/C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CNC=21)C3,COc1ccc2/c(c1)=N/C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@H](C)CN/C=21)C3
176,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)=N/C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CNC=21)C3,COc1ccc2/c(c1)=N/C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@@H](C)CN/C=21)C3
177,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CN=C21)C3,COc1ccc2c(c1)N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@H](C)CN=C21)C3
178,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CN=C21)C3,COc1ccc2c(c1)N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@@H](C)CN=C21)C3
179,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)=NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CNC=21)C3,COc1ccc2/c(c1)=N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@H](C)CN/C=21)C3
180,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)=NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CNC=21)C3,COc1ccc2/c(c1)=N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@@H](C)CN/C=21)C3
181,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)=NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CNC=21)C3,COc1ccc2/c(c1)=N\C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@H](C)CN/C=21)C3
182,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)=NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CNC=21)C3,COc1ccc2/c(c1)=N\C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@@H](C)CN/C=21)C3
183,C1CN/C2=C3/c(cc(C)cc3)=N\CNC[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,Cc1ccc2/c(c1)=N\C[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3,Cc1ccc2/c(c1)=N\C[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3
184,C1CN/C2=C3/c(cc(C)cc3)=N\CNC[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,Cc1ccc2c(c1)NC[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,Cc1ccc2c(c1)NC[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3
185,C1CN/C2=C3/c(cc(C)cc3)=N\CNC[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,Cc1ccc2/c(c1)=N\C[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=21)C3,Cc1ccc2/c(c1)=N\C[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN\C=21)C3
186,C1CN/C2=C3/c(cc(C)cc3)=N\CNC[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,Cc1ccc2c(c1)=NC[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=21)C3,Cc1ccc2/c(c1)=N/C[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN\C=21)C3
187,C1CN/C2=C3/c(cc(C)cc3)=N\CNC[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,Cc1ccc2c(c1)=NC[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=21)C3,Cc1ccc2/c(c1)=N/C[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3
188,C1CN/C2=C3/c(cc(C)cc3)=N\CNC[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,C=c1ccc2c(c1)NC[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=21)C3,C=c1cc/c2c(c1)NC[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN\C=21)C3
189,C1CN/C2=C3/c(cc(C)cc3)=N\CNC[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,C=c1ccc2c(c1)NC[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=21)C3,C=c1cc/c2c(c1)NC[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3
190,C1CN/C(=C/c2ccc(C#N)cc2)/C2=C3\C[C@@H]4C[C@]12C[C@@H](C4)C3,N#Cc1ccc(/C=C2/NCC[C@]34C[C@@H]5CC(=C23)C[C@@H](C5)C4)cc1,N#Cc1ccc(/C=C2/NCC[C@]34C[C@@H]5CC(=C23)C[C@@H](C5)C4)cc1
191,C1CN/C(=C/c2ccc(C#N)cc2)/C2=C3\C[C@@H]4C[C@]12C[C@@H](C4)C3,N#Cc1ccc(CC2=NCC[C@]34C[C@@H]5CC(=C23)C[C@@H](C5)C4)cc1,N#Cc1ccc(CC2=NCC[C@]34C[C@@H]5CC(=C23)C[C@@H](C5)C4)cc1
192,C1CN/C(=C/c2ccc(C#N)cc2)/C2=C3\C[C@@H]4C[C@]12C[C@@H](C4)C3,N#Cc1ccc(C=C2NCC[C@]34C[C@@H]5CC(=C23)C[C@@H](C5)C4)cc1,N#Cc1ccc(/C=C2\NCC[C@]34C[C@@H]5CC(=C23)C[C@@H](C5)C4)cc1
193,C1CN/C2=c3/c(cc(Oc4nccc(C(F)(F)F)n4)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,FC(F)(F)c1ccnc(Oc2ccc3/c(c2)=N\C=C/[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCN/C=32)C4)n1,FC(F)(F)c1ccnc(Oc2ccc3/c(c2)=N\C=C/[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCN/C=32)C4)n1
194,C1CN/C2=c3/c(cc(Oc4nccc(C(F)(F)F)n4)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,FC(F)(F)c1ccnc(Oc2ccc3c(c2)N/C=C\[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCN=C32)C4)n1,FC(F)(F)c1ccnc(Oc2ccc3c(c2)N/C=C\[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCN=C32)C4)n1
195,C1CN/C2=c3/c(cc(Oc4nccc(C(F)(F)F)n4)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,FC(F)(F)c1ccnc(Oc2ccc3c(c2)N=CC[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCN=C32)C4)n1,FC(F)(F)c1ccnc(Oc2ccc3c(c2)/N=C/C[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCN=C32)C4)n1
196,C1CN/C2=c3/c(cc(Oc4nccc(C(F)(F)F)n4)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,FC(F)(F)c1ccnc(Oc2ccc3c(c2)N=CC[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCN=C32)C4)n1,FC(F)(F)c1ccnc(Oc2ccc3c(c2)/N=C\C[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCN=C32)C4)n1
197,C1CN/C2=c3/c(cc(Oc4nccc(C(F)(F)F)n4)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,FC(F)(F)c1ccnc(Oc2ccc3c(c2)=N/C=C\[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCNC=32)C4)n1,FC(F)(F)c1ccnc(Oc2ccc3/c(c2)=N/C=C\[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCN/C=32)C4)n1
198,C1CN/C2=c3/c(cc(Oc4nccc(C(F)(F)F)n4)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,FC(F)(F)c1ccnc(Oc2ccc3c(c2)NC=C[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCN=C32)C4)n1,FC(F)(F)c1ccnc(Oc2ccc3c(c2)N/C=C/[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCN=C32)C4)n1
199,C1CN/C2=c3/c(cc(Oc4nccc(C(F)(F)F)n4)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,FC(F)(F)c1ccnc(Oc2ccc3c(c2)=NC=C[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCNC=32)C4)n1,FC(F)(F)c1ccnc(Oc2ccc3/c(c2)=N\C=C\[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCN/C=32)C4)n1
200,c1c(SC)ccc2/c1=N\C=C/[C@@H]1C[C@@H]3C[C@@]4(CCN/C=24)C[C@H](C1)C3,CSc1ccc2/c(c1)=N\C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3,CSc1ccc2/c(c1)=N\C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3
201,c1c(SC)ccc2/c1=N\C=C/[C@@H]1C[C@@H]3C[C@@]4(CCN/C=24)C[C@H](C1)C3,CSc1ccc2c(c1)N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,CSc1ccc2c(c1)N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3
202,c1c(SC)ccc2/c1=N\C=C/[C@@H]1C[C@@H]3C[C@@]4(CCN/C=24)C[C@H](C1)C3,CSc1ccc2c(c1)N=CC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,CSc1ccc2c(c1)/N=C/C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3
203,c1c(SC)ccc2/c1=N\C=C/[C@@H]1C[C@@H]3C[C@@]4(CCN/C=24)C[C@H](C1)C3,CSc1ccc2c(c1)N=CC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,CSc1ccc2c(c1)/N=C\C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3
204,c1c(SC)ccc2/c1=N\C=C/[C@@H]1C[C@@H]3C[C@@]4(CCN/C=24)C[C@H](C1)C3,CSc1ccc2c(c1)=N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=21)C3,CSc1ccc2/c(c1)=N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3
205,c1c(SC)ccc2/c1=N\C=C/[C@@H]1C[C@@H]3C[C@@]4(CCN/C=24)C[C@H](C1)C3,CSc1ccc2c(c1)NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,CSc1ccc2c(c1)N/C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3
206,c1c(SC)ccc2/c1=N\C=C/[C@@H]1C[C@@H]3C[C@@]4(CCN/C=24)C[C@H](C1)C3,CSc1ccc2c(c1)=NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=21)C3,CSc1ccc2/c(c1)=N/C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3
207,c1c(SC)ccc2/c1=N\C=C/[C@@H]1C[C@@H]3C[C@@]4(CCN/C=24)C[C@H](C1)C3,CSc1ccc2c(c1)=NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=21)C3,CSc1ccc2/c(c1)=N\C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3
208,c1cccc2c1[nH]c(=O)cn2,O=c1cnc2ccccc2[nH]1,O=c1cnc2ccccc2[nH]1
209,c1cccc2c1[nH]c(=O)cn2,Oc1cnc2ccccc2n1,Oc1cnc2ccccc2n1
210,n1c(Cl)ccc2c1N/N=C\[C@@H]1C[C@@H]3C[C@@]4(CCN/C=C24)C[C@H](C1)C3,Clc1ccc2c(n1)N/N=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=C21)C3,Clc1ccc2c(n1)N/N=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=C21)C3
211,n1c(Cl)ccc2c1N/N=C\[C@@H]1C[C@@H]3C[C@@]4(CCN/C=C24)C[C@H](C1)C3,Clc1ccc2c(n1)N=NC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=C21)C3,Clc1ccc2c(n1)/N=N/C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=C21)C3
212,n1c(Cl)ccc2c1N/N=C\[C@@H]1C[C@@H]3C[C@@]4(CCN/C=C24)C[C@H](C1)C3,Clc1ccc2c(n1)N=NC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=C21)C3,Clc1ccc2c(n1)/N=N\C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=C21)C3
213,n1c(Cl)ccc2c1N/N=C\[C@@H]1C[C@@H]3C[C@@]4(CCN/C=C24)C[C@H](C1)C3,Clc1ccc2c(n1)N/N=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=CC21)C3,Clc1ccc2c(n1)N/N=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C[C@@H]21)C3
214,n1c(Cl)ccc2c1N/N=C\[C@@H]1C[C@@H]3C[C@@]4(CCN/C=C24)C[C@H](C1)C3,Clc1ccc2c(n1)N/N=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=CC21)C3,Clc1ccc2c(n1)N/N=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C[C@H]21)C3
215,n1c(Cl)ccc2c1N/N=C\[C@@H]1C[C@@H]3C[C@@]4(CCN/C=C24)C[C@H](C1)C3,Clc1ccc2c(n1)N=NC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=CC21)C3,Clc1ccc2c(n1)/N=N/C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C[C@@H]21)C3
216,n1c(Cl)ccc2c1N/N=C\[C@@H]1C[C@@H]3C[C@@]4(CCN/C=C24)C[C@H](C1)C3,Clc1ccc2c(n1)N=NC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=CC21)C3,Clc1ccc2c(n1)/N=N/C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C[C@H]21)C3
217,n1c(Cl)ccc2c1N/N=C\[C@@H]1C[C@@H]3C[C@@]4(CCN/C=C24)C[C@H](C1)C3,Clc1ccc2c(n1)N=NC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=CC21)C3,Clc1ccc2c(n1)/N=N\C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C[C@@H]21)C3
218,n1c(Cl)ccc2c1N/N=C\[C@@H]1C[C@@H]3C[C@@]4(CCN/C=C24)C[C@H](C1)C3,Clc1ccc2c(n1)N=NC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=CC21)C3,Clc1ccc2c(n1)/N=N\C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C[C@H]21)C3
219,n1c(Cl)ccc2c1N/N=C\[C@@H]1C[C@@H]3C[C@@]4(CCN/C=C24)C[C@H](C1)C3,Clc1ccc2c(n1)NN=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=C21)C3,Clc1ccc2c(n1)N/N=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=C21)C3
220,o1c(=O)nc2c(n1)nccn2,O=c1nc2nccnc2no1,O=c1nc2nccnc2no1
221,c12c(C3CCCC3)/c(=N/C/C=C3/C[C@H](C)CCO3)nnc-1ccc[nH]2,C[C@@H]1CCO/C(=C\C/N=c2\nnc3ccc[nH]c-3c2C2CCCC2)C1,C[C@@H]1CCO/C(=C\C/N=c2\nnc3ccc[nH]c-3c2C2CCCC2)C1
222,c12c(C3CCCC3)/c(=N/C/C=C3/C[C@H](C)CCO3)nnc-1ccc[nH]2,C[C@@H]1CCO/C(=C\CNc2nnc3cccnc3c2C2CCCC2)C1,C[C@@H]1CCO/C(=C\CNc2nnc3cccnc3c2C2CCCC2)C1
223,c12c(C3CCCC3)/c(=N/C/C=C3/C[C@H](C)CCO3)nnc-1ccc[nH]2,C[C@@H]1CCO/C(=C\C/N=c2\[nH]nc3cccnc3c2C2CCCC2)C1,C[C@@H]1CCO/C(=C\C/N=c2\[nH]nc3cccnc3c2C2CCCC2)C1
224,c12c(C3CCCC3)/c(=N/C/C=C3/C[C@H](C)CCO3)nnc-1ccc[nH]2,C[C@@H]1CCO/C(=C\CN=c2[nH]nc3cccnc3c2C2CCCC2)C1,C[C@@H]1CCO/C(=C\C/N=c2/[nH]nc3cccnc3c2C2CCCC2)C1
225,c12c(C3CCCC3)/c(=N/C/C=C3/C[C@H](C)CCO3)nnc-1ccc[nH]2,C[C@@H]1CCO/C(=C\CN=c2nnc3ccc[nH]c-3c2C2CCCC2)C1,C[C@@H]1CCO/C(=C\C/N=c2/nnc3ccc[nH]c-3c2C2CCCC2)C1
226,c12c(C3CCC3)/c(=N/C/C=C3/CCC(C)(C)O3)nnc-1ccc[nH]2,CC1(C)CC/C(=C/C/N=c2\nnc3ccc[nH]c-3c2C2CCC2)O1,CC1(C)CC/C(=C/C/N=c2\nnc3ccc[nH]c-3c2C2CCC2)O1
227,c12c(C3CCC3)/c(=N/C/C=C3/CCC(C)(C)O3)nnc-1ccc[nH]2,CC1(C)CC/C(=C/CNc2nnc3cccnc3c2C2CCC2)O1,CC1(C)CC/C(=C/CNc2nnc3cccnc3c2C2CCC2)O1
228,c12c(C3CCC3)/c(=N/C/C=C3/CCC(C)(C)O3)nnc-1ccc[nH]2,CC1(C)CC/C(=C/C/N=c2\[nH]nc3cccnc3c2C2CCC2)O1,CC1(C)CC/C(=C/C/N=c2\[nH]nc3cccnc3c2C2CCC2)O1
229,c12c(C3CCC3)/c(=N/C/C=C3/CCC(C)(C)O3)nnc-1ccc[nH]2,CC1(C)CC/C(=C/CN=c2[nH]nc3cccnc3c2C2CCC2)O1,CC1(C)CC/C(=C/C/N=c2/[nH]nc3cccnc3c2C2CCC2)O1
230,c12c(C3CCC3)/c(=N/C/C=C3/CCC(C)(C)O3)nnc-1ccc[nH]2,CC1(C)CC/C(=C/CN=c2nnc3ccc[nH]c-3c2C2CCC2)O1,CC1(C)CC/C(=C/C/N=c2/nnc3ccc[nH]c-3c2C2CCC2)O1
231,c12c(C(=O)c3ccccc3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1ccc[nH]2,C[C@H]1C/C(=C/C/N=c2\nnc3ccc[nH]c-3c2C(=O)c2ccccc2)O[C@@H](C)C1,C[C@H]1C/C(=C/C/N=c2\nnc3ccc[nH]c-3c2C(=O)c2ccccc2)O[C@@H](C)C1
232,c12c(C(=O)c3ccccc3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1ccc[nH]2,C[C@H]1C/C(=C/CNc2nnc3cccnc3c2C(=O)c2ccccc2)O[C@@H](C)C1,C[C@H]1C/C(=C/CNc2nnc3cccnc3c2C(=O)c2ccccc2)O[C@@H](C)C1
233,c12c(C(=O)c3ccccc3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1ccc[nH]2,C[C@H]1C/C(=C/C/N=c2\[nH]nc3cccnc3c2C(=O)c2ccccc2)O[C@@H](C)C1,C[C@H]1C/C(=C/C/N=c2\[nH]nc3cccnc3c2C(=O)c2ccccc2)O[C@@H](C)C1
234,c12c(C(=O)c3ccccc3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1ccc[nH]2,C[C@H]1C/C(=C/CN=c2[nH]nc3cccnc3c2C(=O)c2ccccc2)O[C@@H](C)C1,C[C@H]1C/C(=C/C/N=c2/[nH]nc3cccnc3c2C(=O)c2ccccc2)O[C@@H](C)C1
235,c12c(C(=O)c3ccccc3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1ccc[nH]2,C[C@H]1C/C(=C/CN=c2nnc3ccc[nH]c-3c2C(=O)c2ccccc2)O[C@@H](C)C1,C[C@H]1C/C(=C/C/N=c2/nnc3ccc[nH]c-3c2C(=O)c2ccccc2)O[C@@H](C)C1
236,c12c(-c3ccc(Br)cc3)/c(=N/C/C=C3/C[C@H](C)C[C@H](CC)O3)nnc-1ccc[nH]2,CC[C@H]1C[C@@H](C)C/C(=C/C/N=c2\nnc3ccc[nH]c-3c2-c2ccc(Br)cc2)O1,CC[C@H]1C[C@@H](C)C/C(=C/C/N=c2\nnc3ccc[nH]c-3c2-c2ccc(Br)cc2)O1
237,c12c(-c3ccc(Br)cc3)/c(=N/C/C=C3/C[C@H](C)C[C@H](CC)O3)nnc-1ccc[nH]2,CC[C@H]1C[C@@H](C)C/C(=C/CNc2nnc3cccnc3c2-c2ccc(Br)cc2)O1,CC[C@H]1C[C@@H](C)C/C(=C/CNc2nnc3cccnc3c2-c2ccc(Br)cc2)O1
238,c12c(-c3ccc(Br)cc3)/c(=N/C/C=C3/C[C@H](C)C[C@H](CC)O3)nnc-1ccc[nH]2,CC[C@H]1C[C@@H](C)C/C(=C/C/N=c2\[nH]nc3cccnc3c2-c2ccc(Br)cc2)O1,CC[C@H]1C[C@@H](C)C/C(=C/C/N=c2\[nH]nc3cccnc3c2-c2ccc(Br)cc2)O1
239,c12c(-c3ccc(Br)cc3)/c(=N/C/C=C3/C[C@H](C)C[C@H](CC)O3)nnc-1ccc[nH]2,CC[C@H]1C[C@@H](C)C/C(=C/CN=c2[nH]nc3cccnc3c2-c2ccc(Br)cc2)O1,CC[C@H]1C[C@@H](C)C/C(=C/C/N=c2/[nH]nc3cccnc3c2-c2ccc(Br)cc2)O1
240,c12c(-c3ccc(Br)cc3)/c(=N/C/C=C3/C[C@H](C)C[C@H](CC)O3)nnc-1ccc[nH]2,CC[C@H]1C[C@@H](C)C/C(=C/CN=c2nnc3ccc[nH]c-3c2-c2ccc(Br)cc2)O1,CC[C@H]1C[C@@H](C)C/C(=C/C/N=c2/nnc3ccc[nH]c-3c2-c2ccc(Br)cc2)O1
241,c12c(C3CC4(CC4)CC3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1cc(C)n[nH]2,Cc1cc2nn/c(=N\C/C=C3/C[C@H](C)C[C@H](C)O3)c(C3CCC4(CC4)C3)c-2[nH]n1,Cc1cc2nn/c(=N\C/C=C3/C[C@H](C)C[C@H](C)O3)c([C@@H]3CCC4(CC4)C3)c-2[nH]n1
