sdf_number,annalog,protonated,isomers,docking_energy,cluster
170,C1C[C@@H](O)CC[C@H]1CNc1[nH]c2nc(C3CN3)nc-2cc1,O[C@H]1CC[C@@H](CN=c2ccc3[nH]c(C4C[NH2+]4)nc3[nH]2)CC1,O[C@H]1CC[C@@H](C/N=c2/ccc3[nH]c([C@H]4C[NH2+]4)nc3[nH]2)CC1,-8.746,12
171,C(O[C@@H]1C[C@@H](O)CC[C@@H]1NC(=O)OC)c1ccccc1,COC(=O)N[C@H]1CC[C@H](O)C[C@H]1OCc1ccccc1,COC(=O)N[C@H]1CC[C@H](O)C[C@H]1OCc1ccccc1,-8.182,98
172,C(Nc1ccc2nc(C)cc-2[nH]1)[C@H]1CC[C@H](O)CC1,Cc1cc2[nH]c(NC[C@H]3CC[C@H](O)CC3)ccc-2n1,Cc1cc2[nH]c(NC[C@H]3CC[C@H](O)CC3)ccc-2n1,-8.166,7
173,C(Nc1ccc2nc(C)cc-2[nH]1)[C@H]1CC[C@H](O)CC1,Cc1cc2nc(NC[C@H]3CC[C@H](O)CC3)ccc2[nH]1,Cc1cc2nc(NC[C@H]3CC[C@H](O)CC3)ccc2[nH]1,-8.266,6
174,C(Nc1ccc2nc(C)cc-2[nH]1)[C@H]1CC[C@H](O)CC1,Cc1cc2[nH]c(=NC[C@H]3CC[C@H](O)CC3)ccc2[nH]1,Cc1cc2[nH]/c(=N/C[C@H]3CC[C@H](O)CC3)ccc2[nH]1,-7.572,5
175,C(Nc1ccc2nc(C)cc-2[nH]1)[C@H]1CC[C@H](O)CC1,Cc1cc2[nH]c(=NC[C@H]3CC[C@H](O)CC3)ccc2[nH]1,Cc1cc2[nH]/c(=N\C[C@H]3CC[C@H](O)CC3)ccc2[nH]1,-8.823,5
176,O=C(Nc1ccc2nc(N)cc-2[nH]1)CCC,CCCC(=O)Nc1ccc2nc(N)cc-2[nH]1,CCCC(=O)Nc1ccc2nc(N)cc-2[nH]1,-7.152,97
177,O=C(Nc1ccc2nc(N)cc-2[nH]1)CCC,CCCC(=O)Nc1ccc2[nH]c(=N)cc-2[nH]1,CCCC(=O)Nc1ccc2[nH]c(=N)cc-2[nH]1,-7.279,96
178,O=C(Nc1ccc2nc(N)cc-2[nH]1)CCC,CCCC(=O)Nc1ccc2[nH]c(N)cc2n1,CCCC(=O)Nc1ccc2[nH]c(N)cc2n1,-7.117,95
179,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CCC(O)CC1,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)C1CCC(O)CC1,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CC[C@@H](O)CC1,-8.728,7
180,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CCC(O)CC1,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)C1CCC(O)CC1,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CC[C@H](O)CC1,-8.671,7
181,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CCC(O)CC1,C[C@@H](Nc1ccc2[nH]c(=N)cc-2[nH]1)C1CCC(O)CC1,C[C@@H](Nc1ccc2[nH]c(=N)cc-2[nH]1)[C@H]1CC[C@@H](O)CC1,-8.545,24
182,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CCC(O)CC1,C[C@@H](Nc1ccc2[nH]c(=N)cc-2[nH]1)C1CCC(O)CC1,C[C@@H](Nc1ccc2[nH]c(=N)cc-2[nH]1)[C@H]1CC[C@H](O)CC1,-8.816,24
183,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CCC(O)CC1,C[C@@H](Nc1ccc2[nH]c(N)cc2n1)C1CCC(O)CC1,C[C@@H](Nc1ccc2[nH]c(N)cc2n1)[C@H]1CC[C@@H](O)CC1,-8.295,6
184,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CCC(O)CC1,C[C@@H](Nc1ccc2[nH]c(N)cc2n1)C1CCC(O)CC1,C[C@@H](Nc1ccc2[nH]c(N)cc2n1)[C@H]1CC[C@H](O)CC1,-8.668,6
185,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CCC(O)CC1,C[C@@H](N=c1ccc2[nH]c(N)cc2[nH]1)C1CCC(O)CC1,C[C@@H](/N=c1\ccc2[nH]c(N)cc2[nH]1)[C@H]1CC[C@@H](O)CC1,-8.393,23
186,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CCC(O)CC1,C[C@@H](N=c1ccc2[nH]c(N)cc2[nH]1)C1CCC(O)CC1,C[C@@H](/N=c1\ccc2[nH]c(N)cc2[nH]1)[C@H]1CC[C@H](O)CC1,-6.256,23
187,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CCC(O)CC1,C[C@@H](N=c1ccc2[nH]c(N)cc2[nH]1)C1CCC(O)CC1,C[C@@H](/N=c1/ccc2[nH]c(N)cc2[nH]1)[C@H]1CC[C@@H](O)CC1,-8.343,23
188,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CCC(O)CC1,C[C@@H](N=c1ccc2[nH]c(N)cc2[nH]1)C1CCC(O)CC1,C[C@@H](/N=c1/ccc2[nH]c(N)cc2[nH]1)[C@H]1CC[C@H](O)CC1,-8.384,23
189,C(Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CC[C@H](CNS(=O)(=O)C)CC1,CS(=O)(=O)NC[C@H]1CC[C@H](CNc2ccc3nc(N)cc-3[nH]2)CC1,CS(=O)(=O)NC[C@H]1CC[C@H](CNc2ccc3nc(N)cc-3[nH]2)CC1,-8.754,7
190,C(Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CC[C@H](CNS(=O)(=O)C)CC1,CS(=O)(=O)NC[C@H]1CC[C@H](CNc2ccc3[nH]c(=N)cc-3[nH]2)CC1,CS(=O)(=O)NC[C@H]1CC[C@H](CNc2ccc3[nH]c(=N)cc-3[nH]2)CC1,-8.751,26
191,C(Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CC[C@H](CNS(=O)(=O)C)CC1,CS(=O)(=O)NC[C@H]1CC[C@H](CNc2ccc3[nH]c(N)cc3n2)CC1,CS(=O)(=O)NC[C@H]1CC[C@H](CNc2ccc3[nH]c(N)cc3n2)CC1,-8.431,6
192,C(Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CC[C@H](CNS(=O)(=O)C)CC1,CS(=O)(=O)NC[C@H]1CC[C@H](CN=c2ccc3[nH]c(N)cc3[nH]2)CC1,CS(=O)(=O)NC[C@H]1CC[C@H](C/N=c2\ccc3[nH]c(N)cc3[nH]2)CC1,-8.808,5
193,C(Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CC[C@H](CNS(=O)(=O)C)CC1,CS(=O)(=O)NC[C@H]1CC[C@H](CN=c2ccc3[nH]c(N)cc3[nH]2)CC1,CS(=O)(=O)NC[C@H]1CC[C@H](C/N=c2/ccc3[nH]c(N)cc3[nH]2)CC1,-8.751,5
194,C(Nc1ccc2nc(Nc3ccccc3)cc-2n1C)[C@H]1CC[C@H](O)CC1,Cn1c(NC[C@H]2CC[C@H](O)CC2)ccc2nc(Nc3ccccc3)cc1-2,Cn1c(NC[C@H]2CC[C@H](O)CC2)ccc2nc(Nc3ccccc3)cc1-2,-9.964,94
195,C(Nc1ccc2nc(Nc3ccccc3)cc-2n1C)[C@H]1CC[C@H](O)CC1,Cn1c(NC[C@H]2CC[C@H](O)CC2)ccc2[nH]c(=Nc3ccccc3)cc1-2,Cn1c(NC[C@H]2CC[C@H](O)CC2)ccc2[nH]/c(=N/c3ccccc3)cc1-2,-9.884,57
196,C(Nc1ccc2nc(Nc3ccccc3)cc-2n1C)[C@H]1CC[C@H](O)CC1,Cn1c(NC[C@H]2CC[C@H](O)CC2)ccc2[nH]c(=Nc3ccccc3)cc1-2,Cn1c(NC[C@H]2CC[C@H](O)CC2)ccc2[nH]/c(=N\c3ccccc3)cc1-2,-10.327,57
197,c1c(C(N2C[C@H](C[C@@H]3C[C@H]3C)C[C@H]2C)=O)ccc(-c2sc(C(C)C)nn2)c1,CC(C)c1nnc(-c2ccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)cc2)s1,CC(C)c1nnc(-c2ccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)cc2)s1,-10.486,93
198,c1c(C(N2C[C@H](C[C@@H]3C[C@H]3C)C[C@H]2C(=O)O)=O)cc(-c2nc(CC)[nH]n2)cc1,CCc1nc(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C(=O)[O-])c2)n[nH]1,CCc1nc(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C(=O)[O-])c2)n[nH]1,-10.416,20
199,c1c(C(N2C[C@H](C[C@@H]3C[C@H]3C)C[C@H]2C(=O)O)=O)cc(-c2nc(CC)[nH]n2)cc1,CCc1nnc(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C(=O)[O-])c2)[nH]1,CCc1nnc(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C(=O)[O-])c2)[nH]1,-10.546,22
200,c1c(C(N2C[C@H](C[C@@H]3C[C@H]3C)C[C@H]2C(=O)O)=O)cc(-c2nc(CC)[nH]n2)cc1,CCc1n[nH]c(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C(=O)[O-])c2)n1,CCc1n[nH]c(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C(=O)[O-])c2)n1,-10.487,22
201,Clc1c(C(N2C[C@H](C[C@H]3C[C@H]3C)C[C@H]2C)=O)ccc(-c2nc(CC)n(C)n2)c1,CCc1nc(-c2ccc(C(=O)N3C[C@H](C[C@H]4C[C@H]4C)C[C@H]3C)c(Cl)c2)nn1C,CCc1nc(-c2ccc(C(=O)N3C[C@H](C[C@H]4C[C@H]4C)C[C@H]3C)c(Cl)c2)nn1C,-11.055,92
202,c1c(OC[C@H]2CCCN2)cc(-c2nc(CC)[nH]n2)cc1,CCc1nc(-c2cccc(OC[C@H]3CCC[NH2+]3)c2)n[nH]1,CCc1nc(-c2cccc(OC[C@H]3CCC[NH2+]3)c2)n[nH]1,-8.476,34
203,c1c(OC[C@H]2CCCN2)cc(-c2nc(CC)[nH]n2)cc1,CCc1nnc(-c2cccc(OC[C@H]3CCC[NH2+]3)c2)[nH]1,CCc1nnc(-c2cccc(OC[C@H]3CCC[NH2+]3)c2)[nH]1,-8.298,34
204,c1c(OC[C@H]2CCCN2)cc(-c2nc(CC)[nH]n2)cc1,CCc1n[nH]c(-c2cccc(OC[C@H]3CCC[NH2+]3)c2)n1,CCc1n[nH]c(-c2cccc(OC[C@H]3CCC[NH2+]3)c2)n1,-8.549,34
205,c1c(-c2noc(N3CCCCC3)n2)cc(NC(CCC)=O)cc1,CCCC(=O)Nc1cccc(-c2noc(N3CCCCC3)n2)c1,CCCC(=O)Nc1cccc(-c2noc(N3CCCCC3)n2)c1,-9.476,91
206,[C@H]1(C(N2C[C@H](C[C@@H]3C[C@H]3C)C[C@H]2C)=O)[C@@H](C)N=C(c2ccc(F)cc2OC(F)(F)F)C1,C[C@@H]1C[C@H]1C[C@@H]1C[C@@H](C)N(C(=O)[C@@H]2CC(c3ccc(F)cc3OC(F)(F)F)=N[C@@H]2C)C1,C[C@@H]1C[C@H]1C[C@@H]1C[C@@H](C)N(C(=O)[C@@H]2CC(c3ccc(F)cc3OC(F)(F)F)=N[C@@H]2C)C1,-10.664,56
207,[C@H]1(C(N2C[C@H](C[C@@H]3C[C@H]3C)C[C@H]2C)=O)[C@@H](C)N=C(c2ccc(F)cc2OC(F)(F)F)C1,C[C@@H]1C[C@H]1C[C@@H]1C[C@@H](C)N(C(=O)[C@@H]2C=C(c3ccc(F)cc3OC(F)(F)F)N[C@@H]2C)C1,C[C@@H]1C[C@H]1C[C@@H]1C[C@@H](C)N(C(=O)[C@@H]2C=C(c3ccc(F)cc3OC(F)(F)F)N[C@@H]2C)C1,-10.573,56
208,c1c(C(N2C[C@H](C[C@H](CC(=O)NC)CC2)N[C@H]2C[C@@H]3C=C[C@]3(O)CC2)=O)cc(-c2nc(CCC)ns2)cc1,CCCc1nsc(-c2cccc(C(=O)N3CC[C@@H](CC(=O)NC)C[C@H]([NH2+][C@@H]4CC[C@@]5(O)C=C[C@H]5C4)C3)c2)n1,CCCc1nsc(-c2cccc(C(=O)N3CC[C@@H](CC(=O)NC)C[C@H]([NH2+][C@@H]4CC[C@@]5(O)C=C[C@H]5C4)C3)c2)n1,-9.266,90
209,c1c(C(N2[C@H](C)C[C@@H](C[C@@H]3C[C@H]3C)C2)=O)cc(C#N)cc1,C[C@@H]1C[C@H]1C[C@@H]1C[C@@H](C)N(C(=O)c2cccc(C#N)c2)C1,C[C@@H]1C[C@H]1C[C@@H]1C[C@@H](C)N(C(=O)c2cccc(C#N)c2)C1,-9.523,55
210,c1c(C(N2[C@H](C)C[C@@H](C[C@@H]3C[C@H]3C)C2)=O)cc(C(F)(F)F)cc1,C[C@@H]1C[C@H]1C[C@@H]1C[C@@H](C)N(C(=O)c2cccc(C(F)(F)F)c2)C1,C[C@@H]1C[C@H]1C[C@@H]1C[C@@H](C)N(C(=O)c2cccc(C(F)(F)F)c2)C1,-9.841,55
211,c1c(C(N2[C@H](C)C[C@@H](C[C@@H]3C[C@H]3C)C2)=O)cc(-c2nccs2)cc1,C[C@@H]1C[C@H]1C[C@@H]1C[C@@H](C)N(C(=O)c2cccc(-c3nccs3)c2)C1,C[C@@H]1C[C@H]1C[C@@H]1C[C@@H](C)N(C(=O)c2cccc(-c3nccs3)c2)C1,-9.916,32
212,c1c(C(N2CCC[C@@H](C[C@@H]3C[C@H]3C)C2)=O)cc(-c2cccnn2)cc1,C[C@@H]1C[C@H]1C[C@@H]1CCCN(C(=O)c2cccc(-c3cccnn3)c2)C1,C[C@@H]1C[C@H]1C[C@@H]1CCCN(C(=O)c2cccc(-c3cccnn3)c2)C1,-10.491,89
213,c1c(C(N2[C@H](C)C[C@@H](C[C@@H]3C[C@H]3C)C2)=O)c2n(C)nc(CCCC)n2c1,CCCCc1nn(C)c2c(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)ccn12,CCCCc1nn(C)c2c(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)ccn12,-9.57,88
214,c1c(C(N2[C@H](C)C[C@@H](C[C@H]3C[C@H]3C)C2)=O)oc(C2=NNC(C)=NC2)c1C,CC1=[NH+]CC(c2oc(C(=O)N3C[C@H](C[C@H]4C[C@H]4C)C[C@H]3C)cc2C)=NN1,CC1=[NH+]CC(c2oc(C(=O)N3C[C@H](C[C@H]4C[C@H]4C)C[C@H]3C)cc2C)=NN1,-9.849,53
215,c1c(C(N2[C@H](C)C[C@@H](C[C@H]3C[C@H]3C)C2)=O)oc(C2=NNC(C)=NC2)c1C,CC1=[NH+]CC(c2oc(C(=O)N3C[C@H](C[C@H]4C[C@H]4C)C[C@H]3C)cc2C)N=N1,CC1=[NH+]C[C@H](c2oc(C(=O)N3C[C@H](C[C@H]4C[C@H]4C)C[C@H]3C)cc2C)N=N1,-10.143,54
216,c1c(C(N2[C@H](C)C[C@@H](C[C@H]3C[C@H]3C)C2)=O)oc(C2=NNC(C)=NC2)c1C,CC1=[NH+]CC(c2oc(C(=O)N3C[C@H](C[C@H]4C[C@H]4C)C[C@H]3C)cc2C)N=N1,CC1=[NH+]C[C@@H](c2oc(C(=O)N3C[C@H](C[C@H]4C[C@H]4C)C[C@H]3C)cc2C)N=N1,-9.554,54
217,c1c(C(N2[C@H](C)C[C@@H](C[C@H]3C[C@H]3C)C2)=O)oc(C2=NNC(C)=NC2)c1C,CC1=[NH+]C=C(c2oc(C(=O)N3C[C@H](C[C@H]4C[C@H]4C)C[C@H]3C)cc2C)NN1,CC1=[NH+]C=C(c2oc(C(=O)N3C[C@H](C[C@H]4C[C@H]4C)C[C@H]3C)cc2C)NN1,-10.116,53
218,c1c(C(N2[C@@H](CC=C)[C@H](C)[C@@H](C[C@@H]3C[C@H]3C)C2)=O)cc(-c2snc(C(F)(F)F)n2)cc1,C=CC[C@H]1[C@H](C)[C@@H](C[C@@H]2C[C@H]2C)CN1C(=O)c1cccc(-c2nc(C(F)(F)F)ns2)c1,C=CC[C@H]1[C@H](C)[C@@H](C[C@@H]2C[C@H]2C)CN1C(=O)c1cccc(-c2nc(C(F)(F)F)ns2)c1,-11.081,87
219,n1c(CN2[C@H](C)C[C@@H](C[C@@H]3C[C@H]3C)C2)nc2n(c1)cc(-c1cnc(COC)cn1)n2,COCc1cnc(-c2cn3cnc(C[NH+]4C[C@H](C[C@@H]5C[C@H]5C)C[C@H]4C)nc3n2)cn1,COCc1cnc(-c2cn3cnc(C[N@@H+]4C[C@H](C[C@@H]5C[C@H]5C)C[C@H]4C)nc3n2)cn1,-9.467,21
220,n1c(CN2[C@H](C)C[C@@H](C[C@@H]3C[C@H]3C)C2)nc2n(c1)cc(-c1cnc(COC)cn1)n2,COCc1cnc(-c2cn3cnc(C[NH+]4C[C@H](C[C@@H]5C[C@H]5C)C[C@H]4C)nc3n2)cn1,COCc1cnc(-c2cn3cnc(C[N@H+]4C[C@H](C[C@@H]5C[C@H]5C)C[C@H]4C)nc3n2)cn1,-9.826,21
221,n1c(CN2[C@H](C)C[C@@H](C[C@@H]3C[C@H]3C)C2)nc2n(c1)cc(-c1cnc(COC)cn1)n2,COCc1cnc(-c2cn3cnc(C[NH+]4C[C@H](C[C@@H]5C[C@H]5C)C[C@H]4C)nc3[nH+]2)cn1,COCc1cnc(-c2cn3cnc(C[N@@H+]4C[C@H](C[C@@H]5C[C@H]5C)C[C@H]4C)nc3[nH+]2)cn1,-9.768,21
222,n1c(CN2[C@H](C)C[C@@H](C[C@@H]3C[C@H]3C)C2)nc2n(c1)cc(-c1cnc(COC)cn1)n2,COCc1cnc(-c2cn3cnc(C[NH+]4C[C@H](C[C@@H]5C[C@H]5C)C[C@H]4C)nc3[nH+]2)cn1,COCc1cnc(-c2cn3cnc(C[N@H+]4C[C@H](C[C@@H]5C[C@H]5C)C[C@H]4C)nc3[nH+]2)cn1,-9.751,21
223,[C@@H]1(C[C@@H]2C[C@@H](C)N(C(c3cccc(-c4snc(CC)n4)c3)=O)C2)CC1,CCc1nsc(-c2cccc(C(=O)N3C[C@H](CC4CC4)C[C@H]3C)c2)n1,CCc1nsc(-c2cccc(C(=O)N3C[C@H](CC4CC4)C[C@H]3C)c2)n1,-10.233,32
224,[C@@H]1(C[C@@H]2C[C@@H](C)N(C(c3cccc(-c4cnc(CC)n4C)c3)=O)C2)C[C@H]1C,CCc1ncc(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)c2)n1C,CCc1ncc(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)c2)n1C,-10.635,33
225,[C@@H]1(C[C@@H]2C[C@@H](C)N(C(c3cccc(-c4cnc(CC)n4C)c3)=O)C2)C[C@H]1C,CCc1[nH+]cc(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)c2)n1C,CCc1[nH+]cc(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)c2)n1C,-10.445,33
226,[C@@H]1(C[C@@H]2C[C@@H](C)N(C(c3cccc(-c4snc(C(C)(O)C)n4)c3)=O)C2)C[C@H]1C,C[C@@H]1C[C@H]1C[C@@H]1C[C@@H](C)N(C(=O)c2cccc(-c3nc(C(C)(C)O)ns3)c2)C1,C[C@@H]1C[C@H]1C[C@@H]1C[C@@H](C)N(C(=O)c2cccc(-c3nc(C(C)(C)O)ns3)c2)C1,-10.513,32
227,[C@@H]1(C[C@@H]2C[C@@H](C)N(C(c3cccc(-c4[nH]nc(CCCC)n4)c3)=O)C2)C[C@H]1C,CCCCc1n[nH]c(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)c2)n1,CCCCc1n[nH]c(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)c2)n1,-10.757,20
228,[C@@H]1(C[C@@H]2C[C@@H](C)N(C(c3cccc(-c4[nH]nc(CCCC)n4)c3)=O)C2)C[C@H]1C,CCCCc1nnc(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)c2)[nH]1,CCCCc1nnc(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)c2)[nH]1,-10.406,20
229,[C@@H]1(C[C@@H]2C[C@@H](C)N(C(c3cccc(-c4[nH]nc(CCCC)n4)c3)=O)C2)C[C@H]1C,CCCCc1nc(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)c2)n[nH]1,CCCCc1nc(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)c2)n[nH]1,-10.742,20
230,[C@@H]1(C[C@@H]2C[C@H](C)N(C(c3nccc(-c4snc(C)n4)c3)=O)C2)CC1C,Cc1nsc(-c2ccnc(C(=O)N3C[C@H](C[C@@H]4CC4C)C[C@@H]3C)c2)n1,Cc1nsc(-c2ccnc(C(=O)N3C[C@H](C[C@@H]4C[C@@H]4C)C[C@@H]3C)c2)n1,-10.074,52
231,[C@@H]1(C[C@@H]2C[C@H](C)N(C(c3nccc(-c4snc(C)n4)c3)=O)C2)CC1C,Cc1nsc(-c2ccnc(C(=O)N3C[C@H](C[C@@H]4CC4C)C[C@@H]3C)c2)n1,Cc1nsc(-c2ccnc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@@H]3C)c2)n1,-9.828,52
232,FC(F)(c1cc(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@H](C[C@@H]2C4)C3)nc(-c2ccc(F)cc2)n1)F,O=C(Nc1cc(C(F)(F)F)nc(-c2ccc(F)cc2)n1)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,O=C(Nc1cc(C(F)(F)F)nc(-c2ccc(F)cc2)n1)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,-12.174,11
233,FC(F)(c1cc(NC(=O)[C@H]2CCN(C)CC2)nc(-c2ccc(C(F)(F)F)cc2)n1)F,C[NH+]1CCC(C(=O)Nc2cc(C(F)(F)F)nc(-c3ccc(C(F)(F)F)cc3)n2)CC1,C[N@H+]1CC[C@@H](C(=O)Nc2cc(C(F)(F)F)nc(-c3ccc(C(F)(F)F)cc3)n2)CC1,-10.435,19
234,FC(F)(c1cc(NC(=O)[C@H]2CCN(C)CC2)nc(-c2ccc(C(F)(F)F)cc2)n1)F,C[NH+]1CCC(C(=O)Nc2cc(C(F)(F)F)nc(-c3ccc(C(F)(F)F)cc3)n2)CC1,C[N@H+]1CC[C@H](C(=O)Nc2cc(C(F)(F)F)nc(-c3ccc(C(F)(F)F)cc3)n2)CC1,-11.023,19
235,FC(F)(c1cc(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@H](C[C@@H]2C4)[C@H]3O)nc(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)n1)F,O=C(Nc1cc(C(F)(F)F)nc(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)n1)[C@@H]1[C@H]2C[C@@H]3C[C@H](C2)[C@@H](O)[C@H]1C3,O=C(Nc1cc(C(F)(F)F)nc(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)n1)[C@@H]1[C@H]2C[C@@H]3C[C@H](C2)[C@@H](O)[C@H]1C3,-12.28,11
236,FC(F)(c1cc(NC(=O)[C@H]2CC[C@@H](/C=C/c3ccc(Cl)cc3)CC2)nc(-c2ccc(C(F)(F)F)cc2)n1)F,O=C(Nc1cc(C(F)(F)F)nc(-c2ccc(C(F)(F)F)cc2)n1)[C@H]1CC[C@@H](/C=C/c2ccc(Cl)cc2)CC1,O=C(Nc1cc(C(F)(F)F)nc(-c2ccc(C(F)(F)F)cc2)n1)[C@H]1CC[C@@H](/C=C/c2ccc(Cl)cc2)CC1,-5.289,19
237,FC(F)(c1cc(NC(=O)Nc2cc(C(F)(F)F)ncn2)nc(-c2ccc(C(C)(C)C)cc2)n1)F,CC(C)(C)c1ccc(-c2nc(NC(=O)Nc3cc(C(F)(F)F)ncn3)cc(C(F)(F)F)n2)cc1,CC(C)(C)c1ccc(-c2nc(NC(=O)Nc3cc(C(F)(F)F)ncn3)cc(C(F)(F)F)n2)cc1,-10.784,86
238,CC(C1CC(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@H](C[C@@H]2C4)C3)c2c(n(CC)nn2)-c2ccc(CC)cc2)N1Cc1cc(C(F)(F)F)ccc1,CCc1ccc(-c2c(C(CC3C(C)[NH+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1,CCc1ccc(-c2c([C@H](C[C@@H]3[C@H](C)[N@@H+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1,-11.158,2
239,CC(C1CC(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@H](C[C@@H]2C4)C3)c2c(n(CC)nn2)-c2ccc(CC)cc2)N1Cc1cc(C(F)(F)F)ccc1,CCc1ccc(-c2c(C(CC3C(C)[NH+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1,CCc1ccc(-c2c([C@@H](C[C@@H]3[C@H](C)[N@@H+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1,-10.996,2
240,CC(C1CC(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@H](C[C@@H]2C4)C3)c2c(n(CC)nn2)-c2ccc(CC)cc2)N1Cc1cc(C(F)(F)F)ccc1,CCc1ccc(-c2c(C(CC3C(C)[NH+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1,CCc1ccc(-c2c([C@H](C[C@H]3[C@H](C)[N@@H+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1,-11.069,2
241,CC(C1CC(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@H](C[C@@H]2C4)C3)c2c(n(CC)nn2)-c2ccc(CC)cc2)N1Cc1cc(C(F)(F)F)ccc1,CCc1ccc(-c2c(C(CC3C(C)[NH+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1,CCc1ccc(-c2c([C@@H](C[C@H]3[C@H](C)[N@@H+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1,-12.137,2
