sdf_number,annalog,protonated,isomers
154,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CN=C3C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@]2(C)C\C=C(c3ccc(Cl)cc3)/C=C\N=C3\C[C@](C2)(NC3=O)[C@H]1C
155,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CN=C3C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@@]2(C)C\C=C(c3ccc(Cl)cc3)/C=C\N=C3\C[C@](C2)(NC3=O)[C@H]1C
156,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CN=C3C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@]2(C)C/C=C(c3ccc(Cl)cc3)/C=C\N=C3\C[C@](C2)(NC3=O)[C@H]1C
157,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CN=C3C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@@]2(C)C/C=C(c3ccc(Cl)cc3)/C=C\N=C3\C[C@](C2)(NC3=O)[C@H]1C
158,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CNC3=C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@]2(C)C/C=C(c3ccc(Cl)cc3)\C=C\NC3=C[C@](C2)(NC3=O)[C@H]1C
159,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CNC3=C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@@]2(C)C/C=C(c3ccc(Cl)cc3)\C=C\NC3=C[C@](C2)(NC3=O)[C@H]1C
160,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CNC3=C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@]2(C)C/C=C(c3ccc(Cl)cc3)/C=C/NC3=C[C@](C2)(NC3=O)[C@H]1C
161,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CNC3=C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@@]2(C)C/C=C(c3ccc(Cl)cc3)/C=C/NC3=C[C@](C2)(NC3=O)[C@H]1C
162,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CNC3=C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@]2(C)C/C=C(c3ccc(Cl)cc3)\C=C/NC3=C[C@](C2)(NC3=O)[C@H]1C
163,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CNC3=C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@@]2(C)C/C=C(c3ccc(Cl)cc3)\C=C/NC3=C[C@](C2)(NC3=O)[C@H]1C
164,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CNC3=C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@]2(C)C/C=C(c3ccc(Cl)cc3)/C=C\NC3=C[C@](C2)(NC3=O)[C@H]1C
165,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CNC3=C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@@]2(C)C/C=C(c3ccc(Cl)cc3)/C=C\NC3=C[C@](C2)(NC3=O)[C@H]1C
166,C1[C@H]2C[C@@H]3C[C@@H](C[C@@]1(NC(=O)c1ccc(C)cc1)C3)C2,Cc1ccc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1,Cc1ccc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1
167,C1[C@H]2C[C@@H]3C[C@@H](C[C@@]1(NC(=O)c1ccc4[nH]nc(-c5ccc(C(F)(F)F)cc5)c4c1)C3)C2,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc2[nH]nc(-c3ccc(C(F)(F)F)cc3)c2c1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc2[nH]nc(-c3ccc(C(F)(F)F)cc3)c2c1
168,C1[C@H]2C[C@@H]3C[C@@H](C[C@@]1(NC(=O)c1ccc4[nH]nc(-c5ccc(C(F)(F)F)cc5)c4c1)C3)C2,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc2n[nH]c(-c3ccc(C(F)(F)F)cc3)c2c1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc2n[nH]c(-c3ccc(C(F)(F)F)cc3)c2c1
169,C1[C@H]2C[C@@H]3C[C@@H](C[C@@]1(NCc1ccc4[nH]c(-c5ncccc5)cc4c1)C3)C2,c1ccc(-c2cc3cc(C[NH2+][C@]45C[C@H]6C[C@H](C[C@H](C6)C4)C5)ccc3[nH]2)nc1,c1ccc(-c2cc3cc(C[NH2+][C@]45C[C@H]6C[C@H](C[C@H](C6)C4)C5)ccc3[nH]2)nc1
170,C1[C@H]2C[C@@H]3C[C@@H](C[C@@]1(NC(=O)c1cc4[nH]c(-c5cnn(CCCC)c5)cc4cc1)C3)C2,CCCCn1cc(-c2cc3ccc(C(=O)N[C@]45C[C@H]6C[C@H](C[C@H](C6)C4)C5)cc3[nH]2)cn1,CCCCn1cc(-c2cc3ccc(C(=O)N[C@]45C[C@H]6C[C@H](C[C@H](C6)C4)C5)cc3[nH]2)cn1
