sdf_number,annalog,protonated,isomers,docking_energy
158,s1c2c(c3c1nccc3)c1c(c2-c2ccccc2)cc2c3CC(CC1C3)C(=O)SC2N,[NH3+]C1SC(=O)C2CC3=CC(=C1CC1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,[NH3+][C@@H]1SC(=O)[C@H]2CC3=CC(=C1C[C@H]1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,-7.642
159,s1c2c(c3c1nccc3)c1c(c2-c2ccccc2)cc2c3CC(CC1C3)C(=O)SC2N,[NH3+]C1SC(=O)C2CC3=CC(=C1CC1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,[NH3+][C@H]1SC(=O)[C@H]2CC3=CC(=C1C[C@H]1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,-7.321
160,C[C@H]1c2c(cccc2C(=O)n2c(-c3ccccc3)cnc2C(NCC2[C@@H](F)N(C)[C@H](C)C2=O)=O)C1,C[C@@H]1Cc2cccc(C(=O)n3c(-c4ccccc4)cnc3C(=O)NCC3C(=O)[C@@H](C)[NH+](C)[C@@H]3F)c21,C[C@@H]1Cc2cccc(C(=O)n3c(-c4ccccc4)cnc3C(=O)NC[C@@H]3C(=O)[C@@H](C)[N@H+](C)[C@@H]3F)c21,-10.897
161,C[C@H]1c2c(cccc2C(=O)n2c(-c3ccccc3)cnc2C(NCC2[C@@H](F)N(C)[C@H](C)C2=O)=O)C1,C[C@@H]1Cc2cccc(C(=O)n3c(-c4ccccc4)cnc3C(=O)NCC3C(=O)[C@@H](C)[NH+](C)[C@@H]3F)c21,C[C@@H]1Cc2cccc(C(=O)n3c(-c4ccccc4)cnc3C(=O)NC[C@H]3C(=O)[C@@H](C)[N@H+](C)[C@@H]3F)c21,-10.545
162,C[C@H]1c2c(cccc2C(=O)n2c(-c3ccccc3)cnc2C(NCC2[C@@H](F)N(C)[C@H](C)C2=O)=O)C1,C[C@@H]1Cc2cccc(C(=O)n3c(-c4ccccc4)cnc3C(=O)NCC3C(=O)[C@@H](C)[NH+](C)[C@@H]3F)c21,C[C@@H]1Cc2cccc(C(=O)n3c(-c4ccccc4)cnc3C(=O)NC[C@@H]3C(=O)[C@@H](C)[N@@H+](C)[C@@H]3F)c21,-10.244
163,C[C@H]1c2c(cccc2C(=O)n2c(-c3ccccc3)cnc2C(NCC2[C@@H](F)N(C)[C@H](C)C2=O)=O)C1,C[C@@H]1Cc2cccc(C(=O)n3c(-c4ccccc4)cnc3C(=O)NCC3C(=O)[C@@H](C)[NH+](C)[C@@H]3F)c21,C[C@@H]1Cc2cccc(C(=O)n3c(-c4ccccc4)cnc3C(=O)NC[C@H]3C(=O)[C@@H](C)[N@@H+](C)[C@@H]3F)c21,-10.942
164,C[C@H]1c2c(cccc2C(=O)n2c(-c3ccccc3)cnc2C(NCC2[C@@H](F)N(C)[C@H](C)C2=O)=O)C1,C[C@@H]1Cc2cccc(C(=O)n3c(-c4ccccc4)c[nH+]c3C(=O)NCC3C(=O)[C@@H](C)[NH+](C)[C@@H]3F)c21,C[C@@H]1Cc2cccc(C(=O)n3c(-c4ccccc4)c[nH+]c3C(=O)NC[C@@H]3C(=O)[C@@H](C)[N@H+](C)[C@@H]3F)c21,-11.307
165,C[C@H]1c2c(cccc2C(=O)n2c(-c3ccccc3)cnc2C(NCC2[C@@H](F)N(C)[C@H](C)C2=O)=O)C1,C[C@@H]1Cc2cccc(C(=O)n3c(-c4ccccc4)c[nH+]c3C(=O)NCC3C(=O)[C@@H](C)[NH+](C)[C@@H]3F)c21,C[C@@H]1Cc2cccc(C(=O)n3c(-c4ccccc4)c[nH+]c3C(=O)NC[C@H]3C(=O)[C@@H](C)[N@H+](C)[C@@H]3F)c21,-10.847
166,C[C@H]1c2c(cccc2C(=O)n2c(-c3ccccc3)cnc2C(NCC2[C@@H](F)N(C)[C@H](C)C2=O)=O)C1,C[C@@H]1Cc2cccc(C(=O)n3c(-c4ccccc4)c[nH+]c3C(=O)NCC3C(=O)[C@@H](C)[NH+](C)[C@@H]3F)c21,C[C@@H]1Cc2cccc(C(=O)n3c(-c4ccccc4)c[nH+]c3C(=O)NC[C@@H]3C(=O)[C@@H](C)[N@@H+](C)[C@@H]3F)c21,-11.092
167,C[C@H]1c2c(cccc2C(=O)n2c(-c3ccccc3)cnc2C(NCC2[C@@H](F)N(C)[C@H](C)C2=O)=O)C1,C[C@@H]1Cc2cccc(C(=O)n3c(-c4ccccc4)c[nH+]c3C(=O)NCC3C(=O)[C@@H](C)[NH+](C)[C@@H]3F)c21,C[C@@H]1Cc2cccc(C(=O)n3c(-c4ccccc4)c[nH+]c3C(=O)NC[C@H]3C(=O)[C@@H](C)[N@@H+](C)[C@@H]3F)c21,-10.904
168,c1ccc(-c2n(Cc3ccccc3)nc(C(NC34CC5CC(C3)CC(C4)C5)=O)c2C)cc1,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(Cc2ccccc2)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(Cc2ccccc2)c1-c1ccccc1,-13.696
169,c1ccc(-c2n(-c3ccccc3)nc(C(NC34CC5CC(C3)CC(C4)C5)=O)c2C)cc1,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(-c2ccccc2)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(-c2ccccc2)c1-c1ccccc1,-11.384
170,c1ccc(-c2n(CC(C)C)nc(C(NC34CC5CC(C3)CC(C4)C5)=O)c2C)cc1,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(CC(C)C)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(CC(C)C)c1-c1ccccc1,-11.799
171,c1ccc(-c2cnc(C(NC34CC5CC(C3)CC(C4)C5)=O)cc2)cc1,O=C(NC12CC3CC(CC(C3)C1)C2)c1ccc(-c2ccccc2)cn1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc(-c2ccccc2)cn1,-11.715
172,c1ccc(-c2n(CCC(C)O)nc(C(NC34CC5CC(C3)CC(C4)C5)=O)c2C)cc1,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(CCC(C)O)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(CC[C@H](C)O)c1-c1ccccc1,-11.408
173,c1ccc(-c2n(CCC(C)O)nc(C(NC34CC5CC(C3)CC(C4)C5)=O)c2C)cc1,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(CCC(C)O)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(CC[C@@H](C)O)c1-c1ccccc1,-11.274
174,c1ccc(-c2n(Cc3ccccc3)nc(NC34CC5CC(C3)CC(C4)C5)n2)cc1,c1ccc(Cn2nc(NC34CC5CC(CC(C5)C3)C4)nc2-c2ccccc2)cc1,c1ccc(Cn2nc(N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)nc2-c2ccccc2)cc1,-11.799
175,c1ccc(-c2n(Cc3ccccc3)nc(NC34CC5CC(C3)CC(C4)C5)n2)cc1,c1ccc(Cn2[nH]c(=NC34CC5CC(CC(C5)C3)C4)nc2-c2ccccc2)cc1,c1ccc(Cn2[nH]/c(=N\[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)nc2-c2ccccc2)cc1,-11.372
176,c1ccc(-c2n(Cc3ccccc3)nc(NC34CC5CC(C3)CC(C4)C5)n2)cc1,c1ccc(Cn2[nH]c(=NC34CC5CC(CC(C5)C3)C4)nc2-c2ccccc2)cc1,c1ccc(Cn2[nH]/c(=N/[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)nc2-c2ccccc2)cc1,-11.028
177,c1cc(-c2n(CCCCCO)nc(C(NC34CC5CC(C3)CC(C4)C5)=O)c2)sc1,O=C(NC12CC3CC(CC(C3)C1)C2)c1cc(-c2cccs2)n(CCCCCO)n1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cc(-c2cccs2)n(CCCCCO)n1,-9.622
178,c1ccc(-c2n(CCCCO)nc(C(NCc3ccccc3)=O)c2C)cc1,Cc1c(C(=O)NCc2ccccc2)nn(CCCCO)c1-c1ccccc1,Cc1c(C(=O)NCc2ccccc2)nn(CCCCO)c1-c1ccccc1,-9.458
179,c1ccc(-c2n(-c3cccs3)nc(C(NC34CC5CC(C3)CC(C4)C5)=O)c2C)cc1,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(-c2cccs2)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(-c2cccs2)c1-c1ccccc1,-11.539
180,c1ccc(-c2n(-c3ccccc3)nc(C(NC3CCCC3)=O)c2C)cc1,Cc1c(C(=O)NC2CCCC2)nn(-c2ccccc2)c1-c1ccccc1,Cc1c(C(=O)NC2CCCC2)nn(-c2ccccc2)c1-c1ccccc1,-10.517
181,c1ccc(-c2n(CCC(F)(F)F)nc(C(NC34CC5CC(C3)CC(C4)C5)=O)c2C)cc1,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(CCC(F)(F)F)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(CCC(F)(F)F)c1-c1ccccc1,-11.955
182,c1ccc(-c2n(CCCO)nc(C(Nc3ccc(C(F)(F)F)cc3)=O)c2C)cc1,Cc1c(C(=O)Nc2ccc(C(F)(F)F)cc2)nn(CCCO)c1-c1ccccc1,Cc1c(C(=O)Nc2ccc(C(F)(F)F)cc2)nn(CCCO)c1-c1ccccc1,-9.861
183,c1ccc(-c2n(CCCOC)nc(C(NC34CC5CC(C3)CC(C4)C5)=O)c2)cc1,COCCCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)cc1-c1ccccc1,COCCCn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1-c1ccccc1,-10.487
184,c1ccc(-c2n(CCCC3OC3)nc(C(NC34CC5CC(C3)CC(C4)C5)=O)c2C)cc1,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(CCCC2CO2)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(CCC[C@H]2CO2)c1-c1ccccc1,-11.406
185,c1ccc(-c2n(CCCC3OC3)nc(C(NC34CC5CC(C3)CC(C4)C5)=O)c2C)cc1,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(CCCC2CO2)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(CCC[C@@H]2CO2)c1-c1ccccc1,-11.509
186,c1ccc(-c2n(CCCCCO)nc(C(NC34CC5(O)CC(C3)CC(C4)C5)=O)c2C)cc1,Cc1c(C(=O)NC23CC4CC(CC(O)(C4)C2)C3)nn(CCCCCO)c1-c1ccccc1,Cc1c(C(=O)N[C@@]23C[C@@H]4C[C@@H](C[C@@](O)(C4)C2)C3)nn(CCCCCO)c1-c1ccccc1,-11.031
187,c1ccc(-c2n(CCCCCO)nc(C(Nc3cccc(OC)c3)=O)c2C)cc1,COc1cccc(NC(=O)c2nn(CCCCCO)c(-c3ccccc3)c2C)c1,COc1cccc(NC(=O)c2nn(CCCCCO)c(-c3ccccc3)c2C)c1,-9.723
188,c1ccc(-c2n(CCCCC(O)=O)nc(NC34CC5CC(C3)CC(C4)C5)n2)cc1,O=C([O-])CCCCn1nc(NC23CC4CC(CC(C4)C2)C3)nc1-c1ccccc1,O=C([O-])CCCCn1nc(N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nc1-c1ccccc1,-10.003
189,c1ccc(-c2n(CCCCC(O)=O)nc(NC34CC5CC(C3)CC(C4)C5)n2)cc1,O=C([O-])CCCCn1[nH]c(=NC23CC4CC(CC(C4)C2)C3)nc1-c1ccccc1,O=C([O-])CCCCn1[nH]/c(=N\[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nc1-c1ccccc1,-10.115
190,c1ccc(-c2n(CCCCC(O)=O)nc(NC34CC5CC(C3)CC(C4)C5)n2)cc1,O=C([O-])CCCCn1[nH]c(=NC23CC4CC(CC(C4)C2)C3)nc1-c1ccccc1,O=C([O-])CCCCn1[nH]/c(=N/[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nc1-c1ccccc1,-9.798
191,FC(F)(F)c1ccc(-c2n(C(C)C)nc(C(NC34CC5CC(C3)CC(C4)C5)=O)c2)cc1,CC(C)n1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)cc1-c1ccc(C(F)(F)F)cc1,CC(C)n1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1-c1ccc(C(F)(F)F)cc1,-11.524
192,c1ccc(-c2n(C3CCCCC3O)nc(C(NC3CCCCC3)=O)c2C)cc1,Cc1c(C(=O)NC2CCCCC2)nn(C2CCCCC2O)c1-c1ccccc1,Cc1c(C(=O)NC2CCCCC2)nn([C@@H]2CCCC[C@@H]2O)c1-c1ccccc1,-9.989
193,c1ccc(-c2n(C3CCCCC3O)nc(C(NC3CCCCC3)=O)c2C)cc1,Cc1c(C(=O)NC2CCCCC2)nn(C2CCCCC2O)c1-c1ccccc1,Cc1c(C(=O)NC2CCCCC2)nn([C@H]2CCCC[C@@H]2O)c1-c1ccccc1,-10.378
194,c1ccc(-c2n(C3CCCCC3O)nc(C(NC3CCCCC3)=O)c2C)cc1,Cc1c(C(=O)NC2CCCCC2)nn(C2CCCCC2O)c1-c1ccccc1,Cc1c(C(=O)NC2CCCCC2)nn([C@@H]2CCCC[C@H]2O)c1-c1ccccc1,-9.998
195,c1ccc(-c2n(C3CCCCC3O)nc(C(NC3CCCCC3)=O)c2C)cc1,Cc1c(C(=O)NC2CCCCC2)nn(C2CCCCC2O)c1-c1ccccc1,Cc1c(C(=O)NC2CCCCC2)nn([C@H]2CCCC[C@H]2O)c1-c1ccccc1,-10.117
196,c1ccc(-c2n(CCC(O)CO)nc(C34CC5CC(C3)CC(C4)C5)c2C)cc1,Cc1c(C23CC4CC(CC(C4)C2)C3)nn(CCC(O)CO)c1-c1ccccc1,Cc1c(-c2ccccc2)n(CC[C@@H](O)CO)nc1[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-9.202
197,c1ccc(-c2n(CCC(O)CO)nc(C34CC5CC(C3)CC(C4)C5)c2C)cc1,Cc1c(C23CC4CC(CC(C4)C2)C3)nn(CCC(O)CO)c1-c1ccccc1,Cc1c(-c2ccccc2)n(CC[C@H](O)CO)nc1[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-9.354
