sdf_number,annalog,protonated,isomers,docking_energy,cluster
160,C1CN/C2=c3/c(cc(F)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,Fc1ccc2/c(c1)=N\C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3,Fc1ccc2/c(c1)=N\C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3,-9.265,2
161,C1CN/C2=c3/c(cc(F)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,Fc1ccc2c(c1)N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,Fc1ccc2c(c1)N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,-8.012,11
162,C1CN/C2=c3/c(cc(F)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,Fc1ccc2c(c1)N=CC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,Fc1ccc2c(c1)/N=C/C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,-8.876,15
163,C1CN/C2=c3/c(cc(F)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,Fc1ccc2c(c1)N=CC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,Fc1ccc2c(c1)/N=C\C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,-8.167,15
164,C1CN/C2=c3/c(cc(F)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,Fc1ccc2c(c1)=N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=21)C3,Fc1ccc2/c(c1)=N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3,-10.244,2
165,C1CN/C2=c3/c(cc(F)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,Fc1ccc2c(c1)NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,Fc1ccc2c(c1)N/C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,-7.973,11
166,C1CN/C2=c3/c(cc(F)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,Fc1ccc2c(c1)=NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=21)C3,Fc1ccc2/c(c1)=N\C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3,-9.812,2
167,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2/c(c1)=N\C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CN/C=21)C3,COc1ccc2/c(c1)=N\C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@H](C)CN/C=21)C3,-9.495,9
168,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2/c(c1)=N\C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CN/C=21)C3,COc1ccc2/c(c1)=N\C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@@H](C)CN/C=21)C3,-10.497,9
169,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)N/C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CN=C21)C3,COc1ccc2c(c1)N/C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@H](C)CN=C21)C3,-8.06,10
170,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)N/C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CN=C21)C3,COc1ccc2c(c1)N/C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@@H](C)CN=C21)C3,-5.953,10
171,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)N=CC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CN=C21)C3,COc1ccc2c(c1)/N=C/C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@H](C)CN=C21)C3,-7.08,10
172,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)N=CC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CN=C21)C3,COc1ccc2c(c1)/N=C/C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@@H](C)CN=C21)C3,-8.766,10
173,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)N=CC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CN=C21)C3,COc1ccc2c(c1)/N=C\C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@H](C)CN=C21)C3,-7.242,10
174,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)N=CC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CN=C21)C3,COc1ccc2c(c1)/N=C\C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@@H](C)CN=C21)C3,-7.243,10
175,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)=N/C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CNC=21)C3,COc1ccc2/c(c1)=N/C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@H](C)CN/C=21)C3,-9.934,9
176,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)=N/C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CNC=21)C3,COc1ccc2/c(c1)=N/C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@@H](C)CN/C=21)C3,-9.881,9
177,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CN=C21)C3,COc1ccc2c(c1)N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@H](C)CN=C21)C3,-8.04,10
178,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CN=C21)C3,COc1ccc2c(c1)N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@@H](C)CN=C21)C3,-7.923,10
179,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)=NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CNC=21)C3,COc1ccc2/c(c1)=N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@H](C)CN/C=21)C3,-10.002,9
180,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)=NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CNC=21)C3,COc1ccc2/c(c1)=N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@@H](C)CN/C=21)C3,-11.161,9
181,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)=NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CNC=21)C3,COc1ccc2/c(c1)=N\C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@H](C)CN/C=21)C3,-9.838,9
182,C1C(C)CN/C2=C3/c(cc(OC)cc3)=N\C=C\[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,COc1ccc2c(c1)=NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CC(C)CNC=21)C3,COc1ccc2/c(c1)=N\C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(C[C@@H](C)CN/C=21)C3,-9.202,9
183,C1CN/C2=C3/c(cc(C)cc3)=N\CNC[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,Cc1ccc2/c(c1)=N\C[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3,Cc1ccc2/c(c1)=N\C[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3,-8.346,25
184,C1CN/C2=C3/c(cc(C)cc3)=N\CNC[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,Cc1ccc2c(c1)NC[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,Cc1ccc2c(c1)NC[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,-8.351,88
185,C1CN/C2=C3/c(cc(C)cc3)=N\CNC[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,Cc1ccc2/c(c1)=N\C[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=21)C3,Cc1ccc2/c(c1)=N\C[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN\C=21)C3,-6.713,25
186,C1CN/C2=C3/c(cc(C)cc3)=N\CNC[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,Cc1ccc2c(c1)=NC[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=21)C3,Cc1ccc2/c(c1)=N/C[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN\C=21)C3,-7.196,25
187,C1CN/C2=C3/c(cc(C)cc3)=N\CNC[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,Cc1ccc2c(c1)=NC[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=21)C3,Cc1ccc2/c(c1)=N/C[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3,-7.039,25
188,C1CN/C2=C3/c(cc(C)cc3)=N\CNC[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,C=c1ccc2c(c1)NC[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=21)C3,C=c1cc/c2c(c1)NC[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN\C=21)C3,-6.516,65
189,C1CN/C2=C3/c(cc(C)cc3)=N\CNC[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,C=c1ccc2c(c1)NC[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=21)C3,C=c1cc/c2c(c1)NC[NH2+]C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3,-6.808,65
190,C1CN/C(=C/c2ccc(C#N)cc2)/C2=C3\C[C@@H]4C[C@]12C[C@@H](C4)C3,N#Cc1ccc(/C=C2/NCC[C@]34C[C@@H]5CC(=C23)C[C@@H](C5)C4)cc1,N#Cc1ccc(/C=C2/NCC[C@]34C[C@@H]5CC(=C23)C[C@@H](C5)C4)cc1,-10.529,64
191,C1CN/C(=C/c2ccc(C#N)cc2)/C2=C3\C[C@@H]4C[C@]12C[C@@H](C4)C3,N#Cc1ccc(CC2=NCC[C@]34C[C@@H]5CC(=C23)C[C@@H](C5)C4)cc1,N#Cc1ccc(CC2=NCC[C@]34C[C@@H]5CC(=C23)C[C@@H](C5)C4)cc1,-11.155,87
192,C1CN/C(=C/c2ccc(C#N)cc2)/C2=C3\C[C@@H]4C[C@]12C[C@@H](C4)C3,N#Cc1ccc(C=C2NCC[C@]34C[C@@H]5CC(=C23)C[C@@H](C5)C4)cc1,N#Cc1ccc(/C=C2\NCC[C@]34C[C@@H]5CC(=C23)C[C@@H](C5)C4)cc1,-11.074,64
193,C1CN/C2=c3/c(cc(Oc4nccc(C(F)(F)F)n4)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,FC(F)(F)c1ccnc(Oc2ccc3/c(c2)=N\C=C/[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCN/C=32)C4)n1,FC(F)(F)c1ccnc(Oc2ccc3/c(c2)=N\C=C/[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCN/C=32)C4)n1,-8.529,2
194,C1CN/C2=c3/c(cc(Oc4nccc(C(F)(F)F)n4)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,FC(F)(F)c1ccnc(Oc2ccc3c(c2)N/C=C\[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCN=C32)C4)n1,FC(F)(F)c1ccnc(Oc2ccc3c(c2)N/C=C\[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCN=C32)C4)n1,-10.983,11
195,C1CN/C2=c3/c(cc(Oc4nccc(C(F)(F)F)n4)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,FC(F)(F)c1ccnc(Oc2ccc3c(c2)N=CC[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCN=C32)C4)n1,FC(F)(F)c1ccnc(Oc2ccc3c(c2)/N=C/C[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCN=C32)C4)n1,-11.414,24
196,C1CN/C2=c3/c(cc(Oc4nccc(C(F)(F)F)n4)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,FC(F)(F)c1ccnc(Oc2ccc3c(c2)N=CC[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCN=C32)C4)n1,FC(F)(F)c1ccnc(Oc2ccc3c(c2)/N=C\C[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCN=C32)C4)n1,-7.634,24
197,C1CN/C2=c3/c(cc(Oc4nccc(C(F)(F)F)n4)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,FC(F)(F)c1ccnc(Oc2ccc3c(c2)=N/C=C\[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCNC=32)C4)n1,FC(F)(F)c1ccnc(Oc2ccc3/c(c2)=N/C=C\[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCN/C=32)C4)n1,-12.076,2
198,C1CN/C2=c3/c(cc(Oc4nccc(C(F)(F)F)n4)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,FC(F)(F)c1ccnc(Oc2ccc3c(c2)NC=C[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCN=C32)C4)n1,FC(F)(F)c1ccnc(Oc2ccc3c(c2)N/C=C/[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCN=C32)C4)n1,-8.854,11
199,C1CN/C2=c3/c(cc(Oc4nccc(C(F)(F)F)n4)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,FC(F)(F)c1ccnc(Oc2ccc3c(c2)=NC=C[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCNC=32)C4)n1,FC(F)(F)c1ccnc(Oc2ccc3/c(c2)=N\C=C\[C@H]2C[C@@H]4C[C@H](C2)C[C@@]2(CCN/C=32)C4)n1,-12.082,2
200,c1c(SC)ccc2/c1=N\C=C/[C@@H]1C[C@@H]3C[C@@]4(CCN/C=24)C[C@H](C1)C3,CSc1ccc2/c(c1)=N\C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3,CSc1ccc2/c(c1)=N\C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3,-9.46,2
201,c1c(SC)ccc2/c1=N\C=C/[C@@H]1C[C@@H]3C[C@@]4(CCN/C=24)C[C@H](C1)C3,CSc1ccc2c(c1)N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,CSc1ccc2c(c1)N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,-7.748,11
202,c1c(SC)ccc2/c1=N\C=C/[C@@H]1C[C@@H]3C[C@@]4(CCN/C=24)C[C@H](C1)C3,CSc1ccc2c(c1)N=CC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,CSc1ccc2c(c1)/N=C/C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,-8.473,15
203,c1c(SC)ccc2/c1=N\C=C/[C@@H]1C[C@@H]3C[C@@]4(CCN/C=24)C[C@H](C1)C3,CSc1ccc2c(c1)N=CC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,CSc1ccc2c(c1)/N=C\C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,-7.885,15
204,c1c(SC)ccc2/c1=N\C=C/[C@@H]1C[C@@H]3C[C@@]4(CCN/C=24)C[C@H](C1)C3,CSc1ccc2c(c1)=N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=21)C3,CSc1ccc2/c(c1)=N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3,-8.489,2
205,c1c(SC)ccc2/c1=N\C=C/[C@@H]1C[C@@H]3C[C@@]4(CCN/C=24)C[C@H](C1)C3,CSc1ccc2c(c1)NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,CSc1ccc2c(c1)N/C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,-7.993,11
206,c1c(SC)ccc2/c1=N\C=C/[C@@H]1C[C@@H]3C[C@@]4(CCN/C=24)C[C@H](C1)C3,CSc1ccc2c(c1)=NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=21)C3,CSc1ccc2/c(c1)=N/C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3,-9.753,2
207,c1c(SC)ccc2/c1=N\C=C/[C@@H]1C[C@@H]3C[C@@]4(CCN/C=24)C[C@H](C1)C3,CSc1ccc2c(c1)=NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=21)C3,CSc1ccc2/c(c1)=N\C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3,-10.171,2
208,c1cccc2c1[nH]c(=O)cn2,O=c1cnc2ccccc2[nH]1,O=c1cnc2ccccc2[nH]1,-6.339,86
209,c1cccc2c1[nH]c(=O)cn2,Oc1cnc2ccccc2n1,Oc1cnc2ccccc2n1,-6.155,85
210,n1c(Cl)ccc2c1N/N=C\[C@@H]1C[C@@H]3C[C@@]4(CCN/C=C24)C[C@H](C1)C3,Clc1ccc2c(n1)N/N=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=C21)C3,Clc1ccc2c(n1)N/N=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=C21)C3,-8.578,61
211,n1c(Cl)ccc2c1N/N=C\[C@@H]1C[C@@H]3C[C@@]4(CCN/C=C24)C[C@H](C1)C3,Clc1ccc2c(n1)N=NC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=C21)C3,Clc1ccc2c(n1)/N=N/C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=C21)C3,-8.444,63
212,n1c(Cl)ccc2c1N/N=C\[C@@H]1C[C@@H]3C[C@@]4(CCN/C=C24)C[C@H](C1)C3,Clc1ccc2c(n1)N=NC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=C21)C3,Clc1ccc2c(n1)/N=N\C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=C21)C3,-8.093,63
213,n1c(Cl)ccc2c1N/N=C\[C@@H]1C[C@@H]3C[C@@]4(CCN/C=C24)C[C@H](C1)C3,Clc1ccc2c(n1)N/N=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=CC21)C3,Clc1ccc2c(n1)N/N=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C[C@@H]21)C3,-8.498,62
214,n1c(Cl)ccc2c1N/N=C\[C@@H]1C[C@@H]3C[C@@]4(CCN/C=C24)C[C@H](C1)C3,Clc1ccc2c(n1)N/N=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=CC21)C3,Clc1ccc2c(n1)N/N=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C[C@H]21)C3,-8.181,62
215,n1c(Cl)ccc2c1N/N=C\[C@@H]1C[C@@H]3C[C@@]4(CCN/C=C24)C[C@H](C1)C3,Clc1ccc2c(n1)N=NC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=CC21)C3,Clc1ccc2c(n1)/N=N/C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C[C@@H]21)C3,-7.89,23
216,n1c(Cl)ccc2c1N/N=C\[C@@H]1C[C@@H]3C[C@@]4(CCN/C=C24)C[C@H](C1)C3,Clc1ccc2c(n1)N=NC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=CC21)C3,Clc1ccc2c(n1)/N=N/C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C[C@H]21)C3,-8.201,23
217,n1c(Cl)ccc2c1N/N=C\[C@@H]1C[C@@H]3C[C@@]4(CCN/C=C24)C[C@H](C1)C3,Clc1ccc2c(n1)N=NC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=CC21)C3,Clc1ccc2c(n1)/N=N\C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C[C@@H]21)C3,-6.907,23
218,n1c(Cl)ccc2c1N/N=C\[C@@H]1C[C@@H]3C[C@@]4(CCN/C=C24)C[C@H](C1)C3,Clc1ccc2c(n1)N=NC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=CC21)C3,Clc1ccc2c(n1)/N=N\C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C[C@H]21)C3,-7.752,23
219,n1c(Cl)ccc2c1N/N=C\[C@@H]1C[C@@H]3C[C@@]4(CCN/C=C24)C[C@H](C1)C3,Clc1ccc2c(n1)NN=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=C21)C3,Clc1ccc2c(n1)N/N=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=C21)C3,-6.785,61
220,o1c(=O)nc2c(n1)nccn2,O=c1nc2nccnc2no1,O=c1nc2nccnc2no1,-5.221,84
221,c12c(C3CCCC3)/c(=N/C/C=C3/C[C@H](C)CCO3)nnc-1ccc[nH]2,C[C@@H]1CCO/C(=C\C/N=c2\nnc3ccc[nH]c-3c2C2CCCC2)C1,C[C@@H]1CCO/C(=C\C/N=c2\nnc3ccc[nH]c-3c2C2CCCC2)C1,-10.288,1
222,c12c(C3CCCC3)/c(=N/C/C=C3/C[C@H](C)CCO3)nnc-1ccc[nH]2,C[C@@H]1CCO/C(=C\CNc2nnc3cccnc3c2C2CCCC2)C1,C[C@@H]1CCO/C(=C\CNc2nnc3cccnc3c2C2CCCC2)C1,-9.691,3
223,c12c(C3CCCC3)/c(=N/C/C=C3/C[C@H](C)CCO3)nnc-1ccc[nH]2,C[C@@H]1CCO/C(=C\C/N=c2\[nH]nc3cccnc3c2C2CCCC2)C1,C[C@@H]1CCO/C(=C\C/N=c2\[nH]nc3cccnc3c2C2CCCC2)C1,-10.261,0
224,c12c(C3CCCC3)/c(=N/C/C=C3/C[C@H](C)CCO3)nnc-1ccc[nH]2,C[C@@H]1CCO/C(=C\CN=c2[nH]nc3cccnc3c2C2CCCC2)C1,C[C@@H]1CCO/C(=C\C/N=c2/[nH]nc3cccnc3c2C2CCCC2)C1,-10.382,0
225,c12c(C3CCCC3)/c(=N/C/C=C3/C[C@H](C)CCO3)nnc-1ccc[nH]2,C[C@@H]1CCO/C(=C\CN=c2nnc3ccc[nH]c-3c2C2CCCC2)C1,C[C@@H]1CCO/C(=C\C/N=c2/nnc3ccc[nH]c-3c2C2CCCC2)C1,-9.393,1
226,c12c(C3CCC3)/c(=N/C/C=C3/CCC(C)(C)O3)nnc-1ccc[nH]2,CC1(C)CC/C(=C/C/N=c2\nnc3ccc[nH]c-3c2C2CCC2)O1,CC1(C)CC/C(=C/C/N=c2\nnc3ccc[nH]c-3c2C2CCC2)O1,-9.827,1
227,c12c(C3CCC3)/c(=N/C/C=C3/CCC(C)(C)O3)nnc-1ccc[nH]2,CC1(C)CC/C(=C/CNc2nnc3cccnc3c2C2CCC2)O1,CC1(C)CC/C(=C/CNc2nnc3cccnc3c2C2CCC2)O1,-9.548,3
228,c12c(C3CCC3)/c(=N/C/C=C3/CCC(C)(C)O3)nnc-1ccc[nH]2,CC1(C)CC/C(=C/C/N=c2\[nH]nc3cccnc3c2C2CCC2)O1,CC1(C)CC/C(=C/C/N=c2\[nH]nc3cccnc3c2C2CCC2)O1,-9.449,0
229,c12c(C3CCC3)/c(=N/C/C=C3/CCC(C)(C)O3)nnc-1ccc[nH]2,CC1(C)CC/C(=C/CN=c2[nH]nc3cccnc3c2C2CCC2)O1,CC1(C)CC/C(=C/C/N=c2/[nH]nc3cccnc3c2C2CCC2)O1,-10.228,0
230,c12c(C3CCC3)/c(=N/C/C=C3/CCC(C)(C)O3)nnc-1ccc[nH]2,CC1(C)CC/C(=C/CN=c2nnc3ccc[nH]c-3c2C2CCC2)O1,CC1(C)CC/C(=C/C/N=c2/nnc3ccc[nH]c-3c2C2CCC2)O1,-9.686,1
231,c12c(C(=O)c3ccccc3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1ccc[nH]2,C[C@H]1C/C(=C/C/N=c2\nnc3ccc[nH]c-3c2C(=O)c2ccccc2)O[C@@H](C)C1,C[C@H]1C/C(=C/C/N=c2\nnc3ccc[nH]c-3c2C(=O)c2ccccc2)O[C@@H](C)C1,-11.493,1
232,c12c(C(=O)c3ccccc3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1ccc[nH]2,C[C@H]1C/C(=C/CNc2nnc3cccnc3c2C(=O)c2ccccc2)O[C@@H](C)C1,C[C@H]1C/C(=C/CNc2nnc3cccnc3c2C(=O)c2ccccc2)O[C@@H](C)C1,-11.298,22
