sdf_number,annalog,protonated,isomers,docking_energy,cluster
147,C1[C@H]2C[C@H]3C[C@]1(N(c1nc4c(cccc4)o1)C)C[C@H](C3=O)C2,CN(c1nc2ccccc2o1)[C@]12C[C@@H]3C[C@H](C1)C(=O)[C@@H](C3)C2,CN(c1nc2ccccc2o1)[C@]12C[C@@H]3C[C@H](C1)C(=O)[C@@H](C3)C2,-9.947,65
148,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c([nH]c3=O)CC[NH+](C)C4)=C21,C[C@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@H](CO)[C@@H](C3)C2)N1C[C@@H]2CC(c3cc4c([nH]c3=O)CC[N@H+](C)C4)=C21,-11.734,0
149,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c([nH]c3=O)CC[NH+](C)C4)=C21,C[C@@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@H](CO)[C@@H](C3)C2)N1C[C@@H]2CC(c3cc4c([nH]c3=O)CC[N@H+](C)C4)=C21,-11.881,0
150,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c([nH]c3=O)CC[NH+](C)C4)=C21,C[C@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@@H](CO)[C@@H](C3)C2)N1C[C@@H]2CC(c3cc4c([nH]c3=O)CC[N@H+](C)C4)=C21,-11.084,0
151,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c([nH]c3=O)CC[NH+](C)C4)=C21,C[C@@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@@H](CO)[C@@H](C3)C2)N1C[C@@H]2CC(c3cc4c([nH]c3=O)CC[N@H+](C)C4)=C21,-12.093,0
152,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c([nH]c3=O)CC[NH+](C)C4)=C21,C[C@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@H](CO)[C@@H](C3)C2)N1C[C@H]2CC(c3cc4c([nH]c3=O)CC[N@H+](C)C4)=C21,-11.985,0
153,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c([nH]c3=O)CC[NH+](C)C4)=C21,C[C@@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@H](CO)[C@@H](C3)C2)N1C[C@H]2CC(c3cc4c([nH]c3=O)CC[N@H+](C)C4)=C21,-12.006,0
154,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c([nH]c3=O)CC[NH+](C)C4)=C21,C[C@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@@H](CO)[C@@H](C3)C2)N1C[C@H]2CC(c3cc4c([nH]c3=O)CC[N@H+](C)C4)=C21,-11.209,0
155,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c([nH]c3=O)CC[NH+](C)C4)=C21,C[C@@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@@H](CO)[C@@H](C3)C2)N1C[C@H]2CC(c3cc4c([nH]c3=O)CC[N@H+](C)C4)=C21,-11.669,0
156,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c([nH]c3=O)CC[NH+](C)C4)=C21,C[C@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@H](CO)[C@@H](C3)C2)N1C[C@@H]2CC(c3cc4c([nH]c3=O)CC[N@@H+](C)C4)=C21,-11.949,0
157,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c([nH]c3=O)CC[NH+](C)C4)=C21,C[C@@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@H](CO)[C@@H](C3)C2)N1C[C@@H]2CC(c3cc4c([nH]c3=O)CC[N@@H+](C)C4)=C21,-11.702,0
158,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c([nH]c3=O)CC[NH+](C)C4)=C21,C[C@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@@H](CO)[C@@H](C3)C2)N1C[C@@H]2CC(c3cc4c([nH]c3=O)CC[N@@H+](C)C4)=C21,-11.051,0
159,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c([nH]c3=O)CC[NH+](C)C4)=C21,C[C@@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@@H](CO)[C@@H](C3)C2)N1C[C@@H]2CC(c3cc4c([nH]c3=O)CC[N@@H+](C)C4)=C21,-11.939,0
160,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c([nH]c3=O)CC[NH+](C)C4)=C21,C[C@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@H](CO)[C@@H](C3)C2)N1C[C@H]2CC(c3cc4c([nH]c3=O)CC[N@@H+](C)C4)=C21,-11.464,0
161,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c([nH]c3=O)CC[NH+](C)C4)=C21,C[C@@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@H](CO)[C@@H](C3)C2)N1C[C@H]2CC(c3cc4c([nH]c3=O)CC[N@@H+](C)C4)=C21,-12.214,0
162,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c([nH]c3=O)CC[NH+](C)C4)=C21,C[C@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@@H](CO)[C@@H](C3)C2)N1C[C@H]2CC(c3cc4c([nH]c3=O)CC[N@@H+](C)C4)=C21,-11.541,0
163,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c([nH]c3=O)CC[NH+](C)C4)=C21,C[C@@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@@H](CO)[C@@H](C3)C2)N1C[C@H]2CC(c3cc4c([nH]c3=O)CC[N@@H+](C)C4)=C21,-11.602,0
164,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c(nc3O)CC[NH+](C)C4)=C21,C[C@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@H](CO)[C@@H](C3)C2)N1C[C@@H]2CC(c3cc4c(nc3O)CC[N@H+](C)C4)=C21,-11.492,0
165,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c(nc3O)CC[NH+](C)C4)=C21,C[C@@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@H](CO)[C@@H](C3)C2)N1C[C@@H]2CC(c3cc4c(nc3O)CC[N@H+](C)C4)=C21,-11.802,0
166,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c(nc3O)CC[NH+](C)C4)=C21,C[C@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@@H](CO)[C@@H](C3)C2)N1C[C@@H]2CC(c3cc4c(nc3O)CC[N@H+](C)C4)=C21,-11.15,0
167,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c(nc3O)CC[NH+](C)C4)=C21,C[C@@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@@H](CO)[C@@H](C3)C2)N1C[C@@H]2CC(c3cc4c(nc3O)CC[N@H+](C)C4)=C21,-11.897,0
168,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c(nc3O)CC[NH+](C)C4)=C21,C[C@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@H](CO)[C@@H](C3)C2)N1C[C@H]2CC(c3cc4c(nc3O)CC[N@H+](C)C4)=C21,-11.248,0
169,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c(nc3O)CC[NH+](C)C4)=C21,C[C@@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@H](CO)[C@@H](C3)C2)N1C[C@H]2CC(c3cc4c(nc3O)CC[N@H+](C)C4)=C21,-11.55,0
170,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c(nc3O)CC[NH+](C)C4)=C21,C[C@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@@H](CO)[C@@H](C3)C2)N1C[C@H]2CC(c3cc4c(nc3O)CC[N@H+](C)C4)=C21,-11.18,0
171,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c(nc3O)CC[NH+](C)C4)=C21,C[C@@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@@H](CO)[C@@H](C3)C2)N1C[C@H]2CC(c3cc4c(nc3O)CC[N@H+](C)C4)=C21,-11.802,0
172,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c(nc3O)CC[NH+](C)C4)=C21,C[C@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@H](CO)[C@@H](C3)C2)N1C[C@@H]2CC(c3cc4c(nc3O)CC[N@@H+](C)C4)=C21,-11.31,0
173,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c(nc3O)CC[NH+](C)C4)=C21,C[C@@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@H](CO)[C@@H](C3)C2)N1C[C@@H]2CC(c3cc4c(nc3O)CC[N@@H+](C)C4)=C21,-11.566,0
174,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c(nc3O)CC[NH+](C)C4)=C21,C[C@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@@H](CO)[C@@H](C3)C2)N1C[C@@H]2CC(c3cc4c(nc3O)CC[N@@H+](C)C4)=C21,-10.932,0
175,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c(nc3O)CC[NH+](C)C4)=C21,C[C@@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@@H](CO)[C@@H](C3)C2)N1C[C@@H]2CC(c3cc4c(nc3O)CC[N@@H+](C)C4)=C21,-11.456,0
176,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c(nc3O)CC[NH+](C)C4)=C21,C[C@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@H](CO)[C@@H](C3)C2)N1C[C@H]2CC(c3cc4c(nc3O)CC[N@@H+](C)C4)=C21,-11.478,0
177,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c(nc3O)CC[NH+](C)C4)=C21,C[C@@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@H](CO)[C@@H](C3)C2)N1C[C@H]2CC(c3cc4c(nc3O)CC[N@@H+](C)C4)=C21,-11.599,0
178,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c(nc3O)CC[NH+](C)C4)=C21,C[C@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@@H](CO)[C@@H](C3)C2)N1C[C@H]2CC(c3cc4c(nc3O)CC[N@@H+](C)C4)=C21,-11.081,0
179,C1[C@H]2C[C@H]3C[C@]1(CCC(N1CC4CC(c5cc6c([nH]c5=O)CCN(C)C6)=C41)C)C[C@H](C3CO)C2,CC(CC[C@]12C[C@@H]3C[C@H](C1)C(CO)[C@@H](C3)C2)N1CC2CC(c3cc4c(nc3O)CC[NH+](C)C4)=C21,C[C@@H](CC[C@]12C[C@@H]3C[C@H](C1)[C@@H](CO)[C@@H](C3)C2)N1C[C@H]2CC(c3cc4c(nc3O)CC[N@@H+](C)C4)=C21,-11.201,0
180,c1ccccc1-c1nc2ccc(N(C)[C@]34C[C@H]5C[C@H](C[C@@H](C3)C5=O)C4)cc2[nH]1,CN(c1ccc2nc(-c3ccccc3)[nH]c2c1)[C@]12C[C@@H]3C[C@H](C1)C(=O)[C@@H](C3)C2,CN(c1ccc2nc(-c3ccccc3)[nH]c2c1)[C@]12C[C@@H]3C[C@H](C1)C(=O)[C@@H](C3)C2,-11.282,10
181,c1ccccc1-c1nc2ccc(N(C)[C@]34C[C@H]5C[C@H](C[C@@H](C3)C5=O)C4)cc2[nH]1,CN(c1ccc2[nH]c(-c3ccccc3)nc2c1)[C@]12C[C@@H]3C[C@H](C1)C(=O)[C@@H](C3)C2,CN(c1ccc2[nH]c(-c3ccccc3)nc2c1)[C@]12C[C@@H]3C[C@H](C1)C(=O)[C@@H](C3)C2,-11.088,10
182,c1ccccc1-c1nc2ccc(N(C)[C@]34C[C@H]5C[C@H](C[C@@H](C3)C5=O)C4)cc2[nH]1,CN(c1ccc2[nH+]c(-c3ccccc3)[nH]c2c1)[C@]12C[C@@H]3C[C@H](C1)C(=O)[C@@H](C3)C2,CN(c1ccc2[nH+]c(-c3ccccc3)[nH]c2c1)[C@]12C[C@@H]3C[C@H](C1)C(=O)[C@@H](C3)C2,-11.28,10
183,c1cncc(Cl)c1-c1nc2ccc(N(C)[C@]34C[C@H]5C[C@H](C[C@@H](C3)C5=O)C4)[nH]c-2c1,CN(c1ccc2nc(-c3ccncc3Cl)cc-2[nH]1)[C@]12C[C@@H]3C[C@H](C1)C(=O)[C@@H](C3)C2,CN(c1ccc2nc(-c3ccncc3Cl)cc-2[nH]1)[C@]12C[C@@H]3C[C@H](C1)C(=O)[C@@H](C3)C2,-11.008,6
184,c1cncc(Cl)c1-c1nc2ccc(N(C)[C@]34C[C@H]5C[C@H](C[C@@H](C3)C5=O)C4)[nH]c-2c1,CN(c1ccc2[nH]c(-c3ccncc3Cl)cc2n1)[C@]12C[C@@H]3C[C@H](C1)C(=O)[C@@H](C3)C2,CN(c1ccc2[nH]c(-c3ccncc3Cl)cc2n1)[C@]12C[C@@H]3C[C@H](C1)C(=O)[C@@H](C3)C2,-11.034,7
185,c1ccc(OC)cc1-c1nc2ccc(N(C)[C@]34C[C@H]5C[C@H](C[C@@H](C3O)C5=O)C4)[nH]c-2c1,COc1cccc(-c2cc3[nH]c(N(C)[C@]45C[C@@H]6C[C@H](C4)C(=O)[C@@H](C6)C5O)ccc-3n2)c1,COc1cccc(-c2cc3[nH]c(N(C)[C@]45C[C@@H]6C[C@H](C4)C(=O)[C@@H](C6)[C@@H]5O)ccc-3n2)c1,-11.264,6
186,c1ccc(OC)cc1-c1nc2ccc(N(C)[C@]34C[C@H]5C[C@H](C[C@@H](C3O)C5=O)C4)[nH]c-2c1,COc1cccc(-c2cc3[nH]c(N(C)[C@]45C[C@@H]6C[C@H](C4)C(=O)[C@@H](C6)C5O)ccc-3n2)c1,COc1cccc(-c2cc3[nH]c(N(C)[C@]45C[C@@H]6C[C@H](C4)C(=O)[C@@H](C6)[C@H]5O)ccc-3n2)c1,-11.0,6
187,c1ccc(OC)cc1-c1nc2ccc(N(C)[C@]34C[C@H]5C[C@H](C[C@@H](C3O)C5=O)C4)[nH]c-2c1,COc1cccc(-c2cc3nc(N(C)[C@]45C[C@@H]6C[C@H](C4)C(=O)[C@@H](C6)C5O)ccc3[nH]2)c1,COc1cccc(-c2cc3nc(N(C)[C@]45C[C@@H]6C[C@H](C4)C(=O)[C@@H](C6)[C@@H]5O)ccc3[nH]2)c1,-11.361,7
188,c1ccc(OC)cc1-c1nc2ccc(N(C)[C@]34C[C@H]5C[C@H](C[C@@H](C3O)C5=O)C4)[nH]c-2c1,COc1cccc(-c2cc3nc(N(C)[C@]45C[C@@H]6C[C@H](C4)C(=O)[C@@H](C6)C5O)ccc3[nH]2)c1,COc1cccc(-c2cc3nc(N(C)[C@]45C[C@@H]6C[C@H](C4)C(=O)[C@@H](C6)[C@H]5O)ccc3[nH]2)c1,-10.564,7
189,c1ccc2nn[nH]c2c1-c1nc2ccc(N[C@]34C[C@H]5C[C@H](C[C@@H](C3)C5=O)C4)[nH]c-2c1,O=C1[C@@H]2C[C@@H]3C[C@H]1C[C@@](Nc1ccc4nc(-c5cccc6nn[nH]c56)cc-4[nH]1)(C3)C2,O=C1[C@@H]2C[C@@H]3C[C@H]1C[C@@](Nc1ccc4nc(-c5cccc6nn[nH]c56)cc-4[nH]1)(C3)C2,-11.417,2
190,c1ccc2nn[nH]c2c1-c1nc2ccc(N[C@]34C[C@H]5C[C@H](C[C@@H](C3)C5=O)C4)[nH]c-2c1,O=C1[C@@H]2C[C@@H]3C[C@H]1C[C@@](Nc1ccc4nc(-c5cccc6[nH]nnc56)cc-4[nH]1)(C3)C2,O=C1[C@@H]2C[C@@H]3C[C@H]1C[C@@](Nc1ccc4nc(-c5cccc6[nH]nnc56)cc-4[nH]1)(C3)C2,-11.47,3
191,c1ccc2nn[nH]c2c1-c1nc2ccc(N[C@]34C[C@H]5C[C@H](C[C@@H](C3)C5=O)C4)[nH]c-2c1,O=C1[C@@H]2C[C@@H]3C[C@H]1C[C@@](Nc1ccc4[nH]c(-c5cccc6nn[nH]c56)cc4n1)(C3)C2,O=C1[C@@H]2C[C@@H]3C[C@H]1C[C@@](Nc1ccc4[nH]c(-c5cccc6nn[nH]c56)cc4n1)(C3)C2,-11.494,2
192,c1ccc2nn[nH]c2c1-c1nc2ccc(N[C@]34C[C@H]5C[C@H](C[C@@H](C3)C5=O)C4)[nH]c-2c1,O=C1[C@@H]2C[C@@H]3C[C@H]1C[C@@](Nc1ccc4nc(-c5cccc6n[nH]nc56)cc-4[nH]1)(C3)C2,O=C1[C@@H]2C[C@@H]3C[C@H]1C[C@@](Nc1ccc4nc(-c5cccc6n[nH]nc56)cc-4[nH]1)(C3)C2,-11.271,3
193,c1ccc2nn[nH]c2c1-c1nc2ccc(N[C@]34C[C@H]5C[C@H](C[C@@H](C3)C5=O)C4)[nH]c-2c1,O=C1[C@@H]2C[C@@H]3C[C@H]1C[C@@](Nc1ccc4[nH]c(-c5cccc6[nH]nnc56)cc4n1)(C3)C2,O=C1[C@@H]2C[C@@H]3C[C@H]1C[C@@](Nc1ccc4[nH]c(-c5cccc6[nH]nnc56)cc4n1)(C3)C2,-11.61,2
194,c1ccc2nn[nH]c2c1-c1nc2ccc(N[C@]34C[C@H]5C[C@H](C[C@@H](C3)C5=O)C4)[nH]c-2c1,O=C1[C@@H]2C[C@@H]3C[C@H]1C[C@@](N=c1ccc4[nH]c(-c5cccc6nn[nH]c56)cc4[nH]1)(C3)C2,O=C1[C@@H]2C[C@@H]3C[C@H]1C[C@@](/N=c1\ccc4[nH]c(-c5cccc6nn[nH]c56)cc4[nH]1)(C3)C2,-11.491,1
195,c1ccc2nn[nH]c2c1-c1nc2ccc(N[C@]34C[C@H]5C[C@H](C[C@@H](C3)C5=O)C4)[nH]c-2c1,O=C1[C@@H]2C[C@@H]3C[C@H]1C[C@@](N=c1ccc4[nH]c(-c5cccc6nn[nH]c56)cc4[nH]1)(C3)C2,O=C1[C@@H]2C[C@@H]3C[C@H]1C[C@@](/N=c1/ccc4[nH]c(-c5cccc6nn[nH]c56)cc4[nH]1)(C3)C2,-11.396,1
196,c1ccc2nn[nH]c2c1-c1nc2ccc(N[C@]34C[C@H]5C[C@H](C[C@@H](C3)C5=O)C4)[nH]c-2c1,O=C1[C@@H]2C[C@@H]3C[C@H]1C[C@@](Nc1ccc4[nH]c(-c5cccc6n[nH]nc56)cc4n1)(C3)C2,O=C1[C@@H]2C[C@@H]3C[C@H]1C[C@@](Nc1ccc4[nH]c(-c5cccc6n[nH]nc56)cc4n1)(C3)C2,-11.302,2
197,CC(C)(C)Cc1nc2ccc(N(CC)[C@]34C[C@H]5C[C@H](C[C@@H](C3)C5=O)C4)nc2cc1,CCN(c1ccc2nc(CC(C)(C)C)ccc2n1)[C@]12C[C@@H]3C[C@H](C1)C(=O)[C@@H](C3)C2,CCN(c1ccc2nc(CC(C)(C)C)ccc2n1)[C@]12C[C@@H]3C[C@H](C1)C(=O)[C@@H](C3)C2,-10.951,64
198,c1ccccc1-c1[nH]c2ccc(N(C(C)C)C(OC(C)=O)=O)nc2c1,CC(=O)OC(=O)N(c1ccc2[nH]c(-c3ccccc3)cc2n1)C(C)C,CC(=O)OC(=O)N(c1ccc2[nH]c(-c3ccccc3)cc2n1)C(C)C,-9.701,63
199,c1ccccc1-c1[nH]c2ccc(N(C(C)C)C(OC(C)=O)=O)nc2c1,CC(=O)OC(=O)N(c1ccc2nc(-c3ccccc3)cc-2[nH]1)C(C)C,CC(=O)OC(=O)N(c1ccc2nc(-c3ccccc3)cc-2[nH]1)C(C)C,-9.591,62
200,c1ccccc1-c1nc2ccc(S(=O)(=O)Nc3ccc(N(C)C)c(C#C)c3)[nH]c-2c1,C#Cc1cc(NS(=O)(=O)c2ccc3nc(-c4ccccc4)cc-3[nH]2)ccc1N(C)C,C#Cc1cc(NS(=O)(=O)c2ccc3nc(-c4ccccc4)cc-3[nH]2)ccc1N(C)C,-10.766,30
201,c1ccccc1-c1nc2ccc(S(=O)(=O)Nc3ccc(N(C)C)c(C#C)c3)[nH]c-2c1,C#Cc1cc(NS(=O)(=O)c2ccc3[nH]c(-c4ccccc4)cc3n2)ccc1N(C)C,C#Cc1cc(NS(=O)(=O)c2ccc3[nH]c(-c4ccccc4)cc3n2)ccc1N(C)C,-11.113,30
202,c1cccc(-c2nc3ccc(N(c4cnccc4)C)[nH]c-3c2)c1,CN(c1cccnc1)c1ccc2nc(-c3ccccc3)cc-2[nH]1,CN(c1cccnc1)c1ccc2nc(-c3ccccc3)cc-2[nH]1,-10.054,29
203,c1cccc(-c2nc3ccc(N(c4cnccc4)C)[nH]c-3c2)c1,CN(c1cccnc1)c1ccc2[nH]c(-c3ccccc3)cc2n1,CN(c1cccnc1)c1ccc2[nH]c(-c3ccccc3)cc2n1,-10.144,28
204,c1cccc(-c2nc3ccc(N4CCC(O)CC4)[nH]c-3c2)n1,OC1CCN(c2ccc3nc(-c4ccccn4)cc-3[nH]2)CC1,OC1CCN(c2ccc3nc(-c4ccccn4)cc-3[nH]2)CC1,-9.698,61
205,c1cccc(-c2nc3ccc(N4CCC(O)CC4)[nH]c-3c2)n1,OC1CCN(c2ccc3[nH]c(-c4ccccn4)cc3n2)CC1,OC1CCN(c2ccc3[nH]c(-c4ccccn4)cc3n2)CC1,-9.681,60
