sdf_number,annalog,protonated,isomers
181,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CCC(O)CC1,C[C@@H](Nc1ccc2[nH]c(=N)cc-2[nH]1)C1CCC(O)CC1,C[C@@H](Nc1ccc2[nH]c(=N)cc-2[nH]1)[C@H]1CC[C@@H](O)CC1
182,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CCC(O)CC1,C[C@@H](Nc1ccc2[nH]c(=N)cc-2[nH]1)C1CCC(O)CC1,C[C@@H](Nc1ccc2[nH]c(=N)cc-2[nH]1)[C@H]1CC[C@H](O)CC1
183,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CCC(O)CC1,C[C@@H](Nc1ccc2[nH]c(N)cc2n1)C1CCC(O)CC1,C[C@@H](Nc1ccc2[nH]c(N)cc2n1)[C@H]1CC[C@@H](O)CC1
184,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CCC(O)CC1,C[C@@H](Nc1ccc2[nH]c(N)cc2n1)C1CCC(O)CC1,C[C@@H](Nc1ccc2[nH]c(N)cc2n1)[C@H]1CC[C@H](O)CC1
185,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CCC(O)CC1,C[C@@H](N=c1ccc2[nH]c(N)cc2[nH]1)C1CCC(O)CC1,C[C@@H](/N=c1\ccc2[nH]c(N)cc2[nH]1)[C@H]1CC[C@@H](O)CC1
186,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CCC(O)CC1,C[C@@H](N=c1ccc2[nH]c(N)cc2[nH]1)C1CCC(O)CC1,C[C@@H](/N=c1\ccc2[nH]c(N)cc2[nH]1)[C@H]1CC[C@H](O)CC1
187,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CCC(O)CC1,C[C@@H](N=c1ccc2[nH]c(N)cc2[nH]1)C1CCC(O)CC1,C[C@@H](/N=c1/ccc2[nH]c(N)cc2[nH]1)[C@H]1CC[C@@H](O)CC1
188,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CCC(O)CC1,C[C@@H](N=c1ccc2[nH]c(N)cc2[nH]1)C1CCC(O)CC1,C[C@@H](/N=c1/ccc2[nH]c(N)cc2[nH]1)[C@H]1CC[C@H](O)CC1
189,C(Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CC[C@H](CNS(=O)(=O)C)CC1,CS(=O)(=O)NC[C@H]1CC[C@H](CNc2ccc3nc(N)cc-3[nH]2)CC1,CS(=O)(=O)NC[C@H]1CC[C@H](CNc2ccc3nc(N)cc-3[nH]2)CC1
190,C(Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CC[C@H](CNS(=O)(=O)C)CC1,CS(=O)(=O)NC[C@H]1CC[C@H](CNc2ccc3[nH]c(=N)cc-3[nH]2)CC1,CS(=O)(=O)NC[C@H]1CC[C@H](CNc2ccc3[nH]c(=N)cc-3[nH]2)CC1
191,C(Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CC[C@H](CNS(=O)(=O)C)CC1,CS(=O)(=O)NC[C@H]1CC[C@H](CNc2ccc3[nH]c(N)cc3n2)CC1,CS(=O)(=O)NC[C@H]1CC[C@H](CNc2ccc3[nH]c(N)cc3n2)CC1
192,C(Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CC[C@H](CNS(=O)(=O)C)CC1,CS(=O)(=O)NC[C@H]1CC[C@H](CN=c2ccc3[nH]c(N)cc3[nH]2)CC1,CS(=O)(=O)NC[C@H]1CC[C@H](C/N=c2\ccc3[nH]c(N)cc3[nH]2)CC1
193,C(Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CC[C@H](CNS(=O)(=O)C)CC1,CS(=O)(=O)NC[C@H]1CC[C@H](CN=c2ccc3[nH]c(N)cc3[nH]2)CC1,CS(=O)(=O)NC[C@H]1CC[C@H](C/N=c2/ccc3[nH]c(N)cc3[nH]2)CC1
194,C(Nc1ccc2nc(Nc3ccccc3)cc-2n1C)[C@H]1CC[C@H](O)CC1,Cn1c(NC[C@H]2CC[C@H](O)CC2)ccc2nc(Nc3ccccc3)cc1-2,Cn1c(NC[C@H]2CC[C@H](O)CC2)ccc2nc(Nc3ccccc3)cc1-2
195,C(Nc1ccc2nc(Nc3ccccc3)cc-2n1C)[C@H]1CC[C@H](O)CC1,Cn1c(NC[C@H]2CC[C@H](O)CC2)ccc2[nH]c(=Nc3ccccc3)cc1-2,Cn1c(NC[C@H]2CC[C@H](O)CC2)ccc2[nH]/c(=N/c3ccccc3)cc1-2
196,C(Nc1ccc2nc(Nc3ccccc3)cc-2n1C)[C@H]1CC[C@H](O)CC1,Cn1c(NC[C@H]2CC[C@H](O)CC2)ccc2[nH]c(=Nc3ccccc3)cc1-2,Cn1c(NC[C@H]2CC[C@H](O)CC2)ccc2[nH]/c(=N\c3ccccc3)cc1-2
197,c1c(C(N2C[C@H](C[C@@H]3C[C@H]3C)C[C@H]2C)=O)ccc(-c2sc(C(C)C)nn2)c1,CC(C)c1nnc(-c2ccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)cc2)s1,CC(C)c1nnc(-c2ccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)cc2)s1
198,c1c(C(N2C[C@H](C[C@@H]3C[C@H]3C)C[C@H]2C(=O)O)=O)cc(-c2nc(CC)[nH]n2)cc1,CCc1nc(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C(=O)[O-])c2)n[nH]1,CCc1nc(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C(=O)[O-])c2)n[nH]1
199,c1c(C(N2C[C@H](C[C@@H]3C[C@H]3C)C[C@H]2C(=O)O)=O)cc(-c2nc(CC)[nH]n2)cc1,CCc1nnc(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C(=O)[O-])c2)[nH]1,CCc1nnc(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C(=O)[O-])c2)[nH]1
200,c1c(C(N2C[C@H](C[C@@H]3C[C@H]3C)C[C@H]2C(=O)O)=O)cc(-c2nc(CC)[nH]n2)cc1,CCc1n[nH]c(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C(=O)[O-])c2)n1,CCc1n[nH]c(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C(=O)[O-])c2)n1
201,Clc1c(C(N2C[C@H](C[C@H]3C[C@H]3C)C[C@H]2C)=O)ccc(-c2nc(CC)n(C)n2)c1,CCc1nc(-c2ccc(C(=O)N3C[C@H](C[C@H]4C[C@H]4C)C[C@H]3C)c(Cl)c2)nn1C,CCc1nc(-c2ccc(C(=O)N3C[C@H](C[C@H]4C[C@H]4C)C[C@H]3C)c(Cl)c2)nn1C
202,c1c(OC[C@H]2CCCN2)cc(-c2nc(CC)[nH]n2)cc1,CCc1nc(-c2cccc(OC[C@H]3CCC[NH2+]3)c2)n[nH]1,CCc1nc(-c2cccc(OC[C@H]3CCC[NH2+]3)c2)n[nH]1
203,c1c(OC[C@H]2CCCN2)cc(-c2nc(CC)[nH]n2)cc1,CCc1nnc(-c2cccc(OC[C@H]3CCC[NH2+]3)c2)[nH]1,CCc1nnc(-c2cccc(OC[C@H]3CCC[NH2+]3)c2)[nH]1
204,c1c(OC[C@H]2CCCN2)cc(-c2nc(CC)[nH]n2)cc1,CCc1n[nH]c(-c2cccc(OC[C@H]3CCC[NH2+]3)c2)n1,CCc1n[nH]c(-c2cccc(OC[C@H]3CCC[NH2+]3)c2)n1
205,c1c(-c2noc(N3CCCCC3)n2)cc(NC(CCC)=O)cc1,CCCC(=O)Nc1cccc(-c2noc(N3CCCCC3)n2)c1,CCCC(=O)Nc1cccc(-c2noc(N3CCCCC3)n2)c1
206,[C@H]1(C(N2C[C@H](C[C@@H]3C[C@H]3C)C[C@H]2C)=O)[C@@H](C)N=C(c2ccc(F)cc2OC(F)(F)F)C1,C[C@@H]1C[C@H]1C[C@@H]1C[C@@H](C)N(C(=O)[C@@H]2CC(c3ccc(F)cc3OC(F)(F)F)=N[C@@H]2C)C1,C[C@@H]1C[C@H]1C[C@@H]1C[C@@H](C)N(C(=O)[C@@H]2CC(c3ccc(F)cc3OC(F)(F)F)=N[C@@H]2C)C1
207,[C@H]1(C(N2C[C@H](C[C@@H]3C[C@H]3C)C[C@H]2C)=O)[C@@H](C)N=C(c2ccc(F)cc2OC(F)(F)F)C1,C[C@@H]1C[C@H]1C[C@@H]1C[C@@H](C)N(C(=O)[C@@H]2C=C(c3ccc(F)cc3OC(F)(F)F)N[C@@H]2C)C1,C[C@@H]1C[C@H]1C[C@@H]1C[C@@H](C)N(C(=O)[C@@H]2C=C(c3ccc(F)cc3OC(F)(F)F)N[C@@H]2C)C1
208,c1c(C(N2C[C@H](C[C@H](CC(=O)NC)CC2)N[C@H]2C[C@@H]3C=C[C@]3(O)CC2)=O)cc(-c2nc(CCC)ns2)cc1,CCCc1nsc(-c2cccc(C(=O)N3CC[C@@H](CC(=O)NC)C[C@H]([NH2+][C@@H]4CC[C@@]5(O)C=C[C@H]5C4)C3)c2)n1,CCCc1nsc(-c2cccc(C(=O)N3CC[C@@H](CC(=O)NC)C[C@H]([NH2+][C@@H]4CC[C@@]5(O)C=C[C@H]5C4)C3)c2)n1
209,c1c(C(N2[C@H](C)C[C@@H](C[C@@H]3C[C@H]3C)C2)=O)cc(C#N)cc1,C[C@@H]1C[C@H]1C[C@@H]1C[C@@H](C)N(C(=O)c2cccc(C#N)c2)C1,C[C@@H]1C[C@H]1C[C@@H]1C[C@@H](C)N(C(=O)c2cccc(C#N)c2)C1
210,c1c(C(N2[C@H](C)C[C@@H](C[C@@H]3C[C@H]3C)C2)=O)cc(C(F)(F)F)cc1,C[C@@H]1C[C@H]1C[C@@H]1C[C@@H](C)N(C(=O)c2cccc(C(F)(F)F)c2)C1,C[C@@H]1C[C@H]1C[C@@H]1C[C@@H](C)N(C(=O)c2cccc(C(F)(F)F)c2)C1
211,c1c(C(N2[C@H](C)C[C@@H](C[C@@H]3C[C@H]3C)C2)=O)cc(-c2nccs2)cc1,C[C@@H]1C[C@H]1C[C@@H]1C[C@@H](C)N(C(=O)c2cccc(-c3nccs3)c2)C1,C[C@@H]1C[C@H]1C[C@@H]1C[C@@H](C)N(C(=O)c2cccc(-c3nccs3)c2)C1
212,c1c(C(N2CCC[C@@H](C[C@@H]3C[C@H]3C)C2)=O)cc(-c2cccnn2)cc1,C[C@@H]1C[C@H]1C[C@@H]1CCCN(C(=O)c2cccc(-c3cccnn3)c2)C1,C[C@@H]1C[C@H]1C[C@@H]1CCCN(C(=O)c2cccc(-c3cccnn3)c2)C1
213,c1c(C(N2[C@H](C)C[C@@H](C[C@@H]3C[C@H]3C)C2)=O)c2n(C)nc(CCCC)n2c1,CCCCc1nn(C)c2c(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)ccn12,CCCCc1nn(C)c2c(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)ccn12
214,c1c(C(N2[C@H](C)C[C@@H](C[C@H]3C[C@H]3C)C2)=O)oc(C2=NNC(C)=NC2)c1C,CC1=[NH+]CC(c2oc(C(=O)N3C[C@H](C[C@H]4C[C@H]4C)C[C@H]3C)cc2C)=NN1,CC1=[NH+]CC(c2oc(C(=O)N3C[C@H](C[C@H]4C[C@H]4C)C[C@H]3C)cc2C)=NN1
215,c1c(C(N2[C@H](C)C[C@@H](C[C@H]3C[C@H]3C)C2)=O)oc(C2=NNC(C)=NC2)c1C,CC1=[NH+]CC(c2oc(C(=O)N3C[C@H](C[C@H]4C[C@H]4C)C[C@H]3C)cc2C)N=N1,CC1=[NH+]C[C@H](c2oc(C(=O)N3C[C@H](C[C@H]4C[C@H]4C)C[C@H]3C)cc2C)N=N1
216,c1c(C(N2[C@H](C)C[C@@H](C[C@H]3C[C@H]3C)C2)=O)oc(C2=NNC(C)=NC2)c1C,CC1=[NH+]CC(c2oc(C(=O)N3C[C@H](C[C@H]4C[C@H]4C)C[C@H]3C)cc2C)N=N1,CC1=[NH+]C[C@@H](c2oc(C(=O)N3C[C@H](C[C@H]4C[C@H]4C)C[C@H]3C)cc2C)N=N1
217,c1c(C(N2[C@H](C)C[C@@H](C[C@H]3C[C@H]3C)C2)=O)oc(C2=NNC(C)=NC2)c1C,CC1=[NH+]C=C(c2oc(C(=O)N3C[C@H](C[C@H]4C[C@H]4C)C[C@H]3C)cc2C)NN1,CC1=[NH+]C=C(c2oc(C(=O)N3C[C@H](C[C@H]4C[C@H]4C)C[C@H]3C)cc2C)NN1
218,c1c(C(N2[C@@H](CC=C)[C@H](C)[C@@H](C[C@@H]3C[C@H]3C)C2)=O)cc(-c2snc(C(F)(F)F)n2)cc1,C=CC[C@H]1[C@H](C)[C@@H](C[C@@H]2C[C@H]2C)CN1C(=O)c1cccc(-c2nc(C(F)(F)F)ns2)c1,C=CC[C@H]1[C@H](C)[C@@H](C[C@@H]2C[C@H]2C)CN1C(=O)c1cccc(-c2nc(C(F)(F)F)ns2)c1
219,n1c(CN2[C@H](C)C[C@@H](C[C@@H]3C[C@H]3C)C2)nc2n(c1)cc(-c1cnc(COC)cn1)n2,COCc1cnc(-c2cn3cnc(C[NH+]4C[C@H](C[C@@H]5C[C@H]5C)C[C@H]4C)nc3n2)cn1,COCc1cnc(-c2cn3cnc(C[N@@H+]4C[C@H](C[C@@H]5C[C@H]5C)C[C@H]4C)nc3n2)cn1
220,n1c(CN2[C@H](C)C[C@@H](C[C@@H]3C[C@H]3C)C2)nc2n(c1)cc(-c1cnc(COC)cn1)n2,COCc1cnc(-c2cn3cnc(C[NH+]4C[C@H](C[C@@H]5C[C@H]5C)C[C@H]4C)nc3n2)cn1,COCc1cnc(-c2cn3cnc(C[N@H+]4C[C@H](C[C@@H]5C[C@H]5C)C[C@H]4C)nc3n2)cn1
221,n1c(CN2[C@H](C)C[C@@H](C[C@@H]3C[C@H]3C)C2)nc2n(c1)cc(-c1cnc(COC)cn1)n2,COCc1cnc(-c2cn3cnc(C[NH+]4C[C@H](C[C@@H]5C[C@H]5C)C[C@H]4C)nc3[nH+]2)cn1,COCc1cnc(-c2cn3cnc(C[N@@H+]4C[C@H](C[C@@H]5C[C@H]5C)C[C@H]4C)nc3[nH+]2)cn1
222,n1c(CN2[C@H](C)C[C@@H](C[C@@H]3C[C@H]3C)C2)nc2n(c1)cc(-c1cnc(COC)cn1)n2,COCc1cnc(-c2cn3cnc(C[NH+]4C[C@H](C[C@@H]5C[C@H]5C)C[C@H]4C)nc3[nH+]2)cn1,COCc1cnc(-c2cn3cnc(C[N@H+]4C[C@H](C[C@@H]5C[C@H]5C)C[C@H]4C)nc3[nH+]2)cn1
223,[C@@H]1(C[C@@H]2C[C@@H](C)N(C(c3cccc(-c4snc(CC)n4)c3)=O)C2)CC1,CCc1nsc(-c2cccc(C(=O)N3C[C@H](CC4CC4)C[C@H]3C)c2)n1,CCc1nsc(-c2cccc(C(=O)N3C[C@H](CC4CC4)C[C@H]3C)c2)n1
224,[C@@H]1(C[C@@H]2C[C@@H](C)N(C(c3cccc(-c4cnc(CC)n4C)c3)=O)C2)C[C@H]1C,CCc1ncc(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)c2)n1C,CCc1ncc(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)c2)n1C
225,[C@@H]1(C[C@@H]2C[C@@H](C)N(C(c3cccc(-c4cnc(CC)n4C)c3)=O)C2)C[C@H]1C,CCc1[nH+]cc(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)c2)n1C,CCc1[nH+]cc(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)c2)n1C
226,[C@@H]1(C[C@@H]2C[C@@H](C)N(C(c3cccc(-c4snc(C(C)(O)C)n4)c3)=O)C2)C[C@H]1C,C[C@@H]1C[C@H]1C[C@@H]1C[C@@H](C)N(C(=O)c2cccc(-c3nc(C(C)(C)O)ns3)c2)C1,C[C@@H]1C[C@H]1C[C@@H]1C[C@@H](C)N(C(=O)c2cccc(-c3nc(C(C)(C)O)ns3)c2)C1
227,[C@@H]1(C[C@@H]2C[C@@H](C)N(C(c3cccc(-c4[nH]nc(CCCC)n4)c3)=O)C2)C[C@H]1C,CCCCc1n[nH]c(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)c2)n1,CCCCc1n[nH]c(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)c2)n1
228,[C@@H]1(C[C@@H]2C[C@@H](C)N(C(c3cccc(-c4[nH]nc(CCCC)n4)c3)=O)C2)C[C@H]1C,CCCCc1nnc(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)c2)[nH]1,CCCCc1nnc(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)c2)[nH]1
229,[C@@H]1(C[C@@H]2C[C@@H](C)N(C(c3cccc(-c4[nH]nc(CCCC)n4)c3)=O)C2)C[C@H]1C,CCCCc1nc(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)c2)n[nH]1,CCCCc1nc(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)c2)n[nH]1
230,[C@@H]1(C[C@@H]2C[C@H](C)N(C(c3nccc(-c4snc(C)n4)c3)=O)C2)CC1C,Cc1nsc(-c2ccnc(C(=O)N3C[C@H](C[C@@H]4CC4C)C[C@@H]3C)c2)n1,Cc1nsc(-c2ccnc(C(=O)N3C[C@H](C[C@@H]4C[C@@H]4C)C[C@@H]3C)c2)n1
231,[C@@H]1(C[C@@H]2C[C@H](C)N(C(c3nccc(-c4snc(C)n4)c3)=O)C2)CC1C,Cc1nsc(-c2ccnc(C(=O)N3C[C@H](C[C@@H]4CC4C)C[C@@H]3C)c2)n1,Cc1nsc(-c2ccnc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@@H]3C)c2)n1
232,FC(F)(c1cc(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@H](C[C@@H]2C4)C3)nc(-c2ccc(F)cc2)n1)F,O=C(Nc1cc(C(F)(F)F)nc(-c2ccc(F)cc2)n1)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,O=C(Nc1cc(C(F)(F)F)nc(-c2ccc(F)cc2)n1)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3
233,FC(F)(c1cc(NC(=O)[C@H]2CCN(C)CC2)nc(-c2ccc(C(F)(F)F)cc2)n1)F,C[NH+]1CCC(C(=O)Nc2cc(C(F)(F)F)nc(-c3ccc(C(F)(F)F)cc3)n2)CC1,C[N@H+]1CC[C@@H](C(=O)Nc2cc(C(F)(F)F)nc(-c3ccc(C(F)(F)F)cc3)n2)CC1
234,FC(F)(c1cc(NC(=O)[C@H]2CCN(C)CC2)nc(-c2ccc(C(F)(F)F)cc2)n1)F,C[NH+]1CCC(C(=O)Nc2cc(C(F)(F)F)nc(-c3ccc(C(F)(F)F)cc3)n2)CC1,C[N@H+]1CC[C@H](C(=O)Nc2cc(C(F)(F)F)nc(-c3ccc(C(F)(F)F)cc3)n2)CC1
235,FC(F)(c1cc(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@H](C[C@@H]2C4)[C@H]3O)nc(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)n1)F,O=C(Nc1cc(C(F)(F)F)nc(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)n1)[C@@H]1[C@H]2C[C@@H]3C[C@H](C2)[C@@H](O)[C@H]1C3,O=C(Nc1cc(C(F)(F)F)nc(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)n1)[C@@H]1[C@H]2C[C@@H]3C[C@H](C2)[C@@H](O)[C@H]1C3
236,FC(F)(c1cc(NC(=O)[C@H]2CC[C@@H](/C=C/c3ccc(Cl)cc3)CC2)nc(-c2ccc(C(F)(F)F)cc2)n1)F,O=C(Nc1cc(C(F)(F)F)nc(-c2ccc(C(F)(F)F)cc2)n1)[C@H]1CC[C@@H](/C=C/c2ccc(Cl)cc2)CC1,O=C(Nc1cc(C(F)(F)F)nc(-c2ccc(C(F)(F)F)cc2)n1)[C@H]1CC[C@@H](/C=C/c2ccc(Cl)cc2)CC1
237,FC(F)(c1cc(NC(=O)Nc2cc(C(F)(F)F)ncn2)nc(-c2ccc(C(C)(C)C)cc2)n1)F,CC(C)(C)c1ccc(-c2nc(NC(=O)Nc3cc(C(F)(F)F)ncn3)cc(C(F)(F)F)n2)cc1,CC(C)(C)c1ccc(-c2nc(NC(=O)Nc3cc(C(F)(F)F)ncn3)cc(C(F)(F)F)n2)cc1
238,CC(C1CC(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@H](C[C@@H]2C4)C3)c2c(n(CC)nn2)-c2ccc(CC)cc2)N1Cc1cc(C(F)(F)F)ccc1,CCc1ccc(-c2c(C(CC3C(C)[NH+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1,CCc1ccc(-c2c([C@H](C[C@@H]3[C@H](C)[N@@H+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1
239,CC(C1CC(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@H](C[C@@H]2C4)C3)c2c(n(CC)nn2)-c2ccc(CC)cc2)N1Cc1cc(C(F)(F)F)ccc1,CCc1ccc(-c2c(C(CC3C(C)[NH+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1,CCc1ccc(-c2c([C@@H](C[C@@H]3[C@H](C)[N@@H+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1
240,CC(C1CC(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@H](C[C@@H]2C4)C3)c2c(n(CC)nn2)-c2ccc(CC)cc2)N1Cc1cc(C(F)(F)F)ccc1,CCc1ccc(-c2c(C(CC3C(C)[NH+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1,CCc1ccc(-c2c([C@H](C[C@H]3[C@H](C)[N@@H+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1
241,CC(C1CC(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@H](C[C@@H]2C4)C3)c2c(n(CC)nn2)-c2ccc(CC)cc2)N1Cc1cc(C(F)(F)F)ccc1,CCc1ccc(-c2c(C(CC3C(C)[NH+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1,CCc1ccc(-c2c([C@@H](C[C@H]3[C@H](C)[N@@H+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1
242,CC(C1CC(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@H](C[C@@H]2C4)C3)c2c(n(CC)nn2)-c2ccc(CC)cc2)N1Cc1cc(C(F)(F)F)ccc1,CCc1ccc(-c2c(C(CC3C(C)[NH+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1,CCc1ccc(-c2c([C@H](C[C@@H]3[C@@H](C)[N@@H+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1
243,CC(C1CC(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@H](C[C@@H]2C4)C3)c2c(n(CC)nn2)-c2ccc(CC)cc2)N1Cc1cc(C(F)(F)F)ccc1,CCc1ccc(-c2c(C(CC3C(C)[NH+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1,CCc1ccc(-c2c([C@@H](C[C@@H]3[C@@H](C)[N@@H+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1
244,CC(C1CC(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@H](C[C@@H]2C4)C3)c2c(n(CC)nn2)-c2ccc(CC)cc2)N1Cc1cc(C(F)(F)F)ccc1,CCc1ccc(-c2c(C(CC3C(C)[NH+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1,CCc1ccc(-c2c([C@H](C[C@H]3[C@@H](C)[N@@H+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1
245,CC(C1CC(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@H](C[C@@H]2C4)C3)c2c(n(CC)nn2)-c2ccc(CC)cc2)N1Cc1cc(C(F)(F)F)ccc1,CCc1ccc(-c2c(C(CC3C(C)[NH+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1,CCc1ccc(-c2c([C@@H](C[C@H]3[C@@H](C)[N@@H+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1
246,CC(C1CC(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@H](C[C@@H]2C4)C3)c2c(n(CC)nn2)-c2ccc(CC)cc2)N1Cc1cc(C(F)(F)F)ccc1,CCc1ccc(-c2c(C(CC3C(C)[NH+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1,CCc1ccc(-c2c([C@H](C[C@@H]3[C@H](C)[N@H+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1
247,CC(C1CC(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@H](C[C@@H]2C4)C3)c2c(n(CC)nn2)-c2ccc(CC)cc2)N1Cc1cc(C(F)(F)F)ccc1,CCc1ccc(-c2c(C(CC3C(C)[NH+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1,CCc1ccc(-c2c([C@@H](C[C@@H]3[C@H](C)[N@H+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1
