sdf_number,annalog,protonated,isomers,docking_energy,cluster
149,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CN=C3C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@@]2(C)C\C=C(c3ccc(Cl)cc3)/C=C\N=C3/C[C@](C2)(NC3=O)[C@H]1C,-7.424,0
150,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CN=C3C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@]2(C)C/C=C(c3ccc(Cl)cc3)/C=C\N=C3/C[C@](C2)(NC3=O)[C@H]1C,-6.628,0
151,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CN=C3C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@@]2(C)C/C=C(c3ccc(Cl)cc3)/C=C\N=C3/C[C@](C2)(NC3=O)[C@H]1C,-7.88,0
152,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CN=C3C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@@]2(C)C\C=C(c3ccc(Cl)cc3)/C=C/N=C3/C[C@](C2)(NC3=O)[C@H]1C,-5.647,0
153,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CN=C3C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@@]2(C)C/C=C(c3ccc(Cl)cc3)/C=C/N=C3/C[C@](C2)(NC3=O)[C@H]1C,-8.279,0
154,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CN=C3C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@]2(C)C\C=C(c3ccc(Cl)cc3)/C=C\N=C3\C[C@](C2)(NC3=O)[C@H]1C,-7.477,0
155,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CN=C3C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@@]2(C)C\C=C(c3ccc(Cl)cc3)/C=C\N=C3\C[C@](C2)(NC3=O)[C@H]1C,-6.855,0
156,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CN=C3C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@]2(C)C/C=C(c3ccc(Cl)cc3)/C=C\N=C3\C[C@](C2)(NC3=O)[C@H]1C,-6.68,0
157,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CN=C3C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@@]2(C)C/C=C(c3ccc(Cl)cc3)/C=C\N=C3\C[C@](C2)(NC3=O)[C@H]1C,-9.055,0
158,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CNC3=C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@]2(C)C/C=C(c3ccc(Cl)cc3)\C=C\NC3=C[C@](C2)(NC3=O)[C@H]1C,-6.719,1
159,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CNC3=C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@@]2(C)C/C=C(c3ccc(Cl)cc3)\C=C\NC3=C[C@](C2)(NC3=O)[C@H]1C,-6.373,1
160,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CNC3=C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@]2(C)C/C=C(c3ccc(Cl)cc3)/C=C/NC3=C[C@](C2)(NC3=O)[C@H]1C,-7.204,1
161,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CNC3=C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@@]2(C)C/C=C(c3ccc(Cl)cc3)/C=C/NC3=C[C@](C2)(NC3=O)[C@H]1C,-5.993,1
162,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CNC3=C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@]2(C)C/C=C(c3ccc(Cl)cc3)\C=C/NC3=C[C@](C2)(NC3=O)[C@H]1C,-7.885,1
163,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CNC3=C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@@]2(C)C/C=C(c3ccc(Cl)cc3)\C=C/NC3=C[C@](C2)(NC3=O)[C@H]1C,-6.605,1
164,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CNC3=C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@]2(C)C/C=C(c3ccc(Cl)cc3)/C=C\NC3=C[C@](C2)(NC3=O)[C@H]1C,-6.373,1
165,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CNC3=C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@@]2(C)C/C=C(c3ccc(Cl)cc3)/C=C\NC3=C[C@](C2)(NC3=O)[C@H]1C,-7.392,1
166,C1[C@H]2C[C@@H]3C[C@@H](C[C@@]1(NC(=O)c1ccc(C)cc1)C3)C2,Cc1ccc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1,Cc1ccc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1,-9.701,41
167,C1[C@H]2C[C@@H]3C[C@@H](C[C@@]1(NC(=O)c1ccc4[nH]nc(-c5ccc(C(F)(F)F)cc5)c4c1)C3)C2,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc2[nH]nc(-c3ccc(C(F)(F)F)cc3)c2c1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc2[nH]nc(-c3ccc(C(F)(F)F)cc3)c2c1,-12.635,21
168,C1[C@H]2C[C@@H]3C[C@@H](C[C@@]1(NC(=O)c1ccc4[nH]nc(-c5ccc(C(F)(F)F)cc5)c4c1)C3)C2,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc2n[nH]c(-c3ccc(C(F)(F)F)cc3)c2c1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc2n[nH]c(-c3ccc(C(F)(F)F)cc3)c2c1,-12.589,21
169,C1[C@H]2C[C@@H]3C[C@@H](C[C@@]1(NCc1ccc4[nH]c(-c5ncccc5)cc4c1)C3)C2,c1ccc(-c2cc3cc(C[NH2+][C@]45C[C@H]6C[C@H](C[C@H](C6)C4)C5)ccc3[nH]2)nc1,c1ccc(-c2cc3cc(C[NH2+][C@]45C[C@H]6C[C@H](C[C@H](C6)C4)C5)ccc3[nH]2)nc1,-11.438,40
170,C1[C@H]2C[C@@H]3C[C@@H](C[C@@]1(NC(=O)c1cc4[nH]c(-c5cnn(CCCC)c5)cc4cc1)C3)C2,CCCCn1cc(-c2cc3ccc(C(=O)N[C@]45C[C@H]6C[C@H](C[C@H](C6)C4)C5)cc3[nH]2)cn1,CCCCn1cc(-c2cc3ccc(C(=O)N[C@]45C[C@H]6C[C@H](C[C@H](C6)C4)C5)cc3[nH]2)cn1,-10.136,39
